Date_last_updated_AEDT,date,countryname,Confirmed,Deaths,Recovered
3/29/2020 23:54,2020-03-29,Montserrat,5,0,0.0
3/29/2020 23:54,2020-03-29,Morocco,479,26,13.0
3/29/2020 23:54,2020-03-29,Mozambique,8,0,0.0
3/29/2020 23:54,2020-03-29,Myanmar,10,0,0.0
3/29/2020 23:54,2020-03-29,Namibia,11,0,2.0
3/29/2020 23:54,2020-03-29,Nepal,5,0,1.0
3/29/2020 23:54,2020-03-29,Netherlands,10866,771,250.0
3/29/2020 23:54,2020-03-29,New Caledonia,15,0,0.0
3/29/2020 23:54,2020-03-29,New Zealand,514,1,63.0
3/29/2020 23:54,2020-03-29,Nicaragua,4,1,0.0
3/29/2020 23:54,2020-03-29,Niger,18,1,0.0
3/29/2020 23:54,2020-03-29,Nigeria,111,1,3.0
3/29/2020 23:54,2020-03-29,North Macedonia,259,6,3.0
3/29/2020 23:54,2020-03-29,Norway,4284,26,7.0
3/29/2020 23:54,2020-03-29,Oman,167,0,23.0
3/29/2020 23:54,2020-03-29,Pakistan,1597,14,29.0
3/29/2020 23:54,2020-03-29,Palestine,109,1,18.0
3/29/2020 23:54,2020-03-29,Panama,989,24,4.0
3/29/2020 23:54,2020-03-29,Papua New Guinea,1,0,0.0
3/29/2020 23:54,2020-03-29,Paraguay,64,3,1.0
3/29/2020 23:54,2020-03-29,Peru,852,18,16.0
3/29/2020 23:54,2020-03-29,Philippines,1418,71,42.0
3/29/2020 23:54,2020-03-29,Poland,1862,22,7.0
3/29/2020 23:54,2020-03-29,Portugal,5962,119,43.0
3/29/2020 23:54,2020-03-29,Qatar,634,1,48.0
3/29/2020 23:54,2020-03-29,Reunion,183,0,1.0
3/29/2020 23:54,2020-03-29,Romania,1815,43,206.0
3/29/2020 23:54,2020-03-29,Russia,1534,8,64.0
3/29/2020 23:54,2020-03-29,Rwanda,70,0,0.0
3/29/2020 23:54,2020-03-29,Saint Kitts and Nevis,2,0,0.0
3/29/2020 23:54,2020-03-29,Saint Lucia,9,0,1.0
3/29/2020 23:54,2020-03-29,Saint Martin,11,0,0.0
3/29/2020 23:54,2020-03-29,San Marino,224,22,6.0
3/29/2020 23:54,2020-03-29,Saudi Arabia,1299,8,66.0
3/29/2020 23:54,2020-03-29,Senegal,142,0,27.0
3/29/2020 23:54,2020-03-29,Serbia,741,13,42.0
3/29/2020 23:54,2020-03-29,Seychelles,8,0,0.0
3/29/2020 23:54,2020-03-29,Singapore,844,3,212.0
3/29/2020 23:54,2020-03-29,Sint Maarten,6,0,0.0
3/29/2020 23:54,2020-03-29,Slovakia,314,0,2.0
3/29/2020 23:54,2020-03-29,Slovenia,730,11,10.0
3/29/2020 23:54,2020-03-29,Somalia,3,0,0.0
3/29/2020 23:54,2020-03-29,South Africa,1280,2,31.0
3/29/2020 23:54,2020-03-29,South Korea,9661,158,5228.0
3/29/2020 23:54,2020-03-29,Spain,80110,6803,14709.0
3/29/2020 23:54,2020-03-29,Sri Lanka,117,1,11.0
3/29/2020 23:54,2020-03-29,St. Barth,5,0,0.0
3/29/2020 23:54,2020-03-29,St. Vincent Grenadines,1,0,1.0
3/29/2020 23:54,2020-03-29,Sudan,6,1,0.0
3/29/2020 23:54,2020-03-29,Suriname,8,0,0.0
3/29/2020 23:54,2020-03-29,Sweden,3700,110,16.0
3/29/2020 23:54,2020-03-29,Switzerland,14829,300,1595.0
3/29/2020 23:54,2020-03-29,Syria,9,1,0.0
3/29/2020 23:54,2020-03-29,Taiwan,298,3,39.0
3/29/2020 23:54,2020-03-29,Tanzania,14,0,1.0
3/29/2020 23:54,2020-03-29,Thailand,1388,7,229.0
3/29/2020 23:54,2020-03-29,Timor-Leste,1,0,0.0
3/29/2020 23:54,2020-03-29,Togo,30,1,1.0
3/29/2020 23:54,2020-03-29,Trinidad and Tobago,78,3,1.0
3/29/2020 23:54,2020-03-29,Tunisia,312,8,2.0
3/29/2020 23:54,2020-03-29,Turkey,9217,131,105.0
3/29/2020 23:54,2020-03-29,Turks and Caicos,4,0,0.0
3/29/2020 23:54,2020-03-29,UK,19522,1228,135.0
3/29/2020 23:54,2020-03-29,US,142070,2484,4559.0
3/29/2020 23:54,2020-03-29,Uganda,33,0,0.0
