Date_last_updated_AEDT,date,countryname,Confirmed,Deaths,Recovered
2020-07-10 23:14:00,2020-07-10,Bahamas,108,11,89.0
2020-07-10 23:14:00,2020-07-10,Bahrain,32039,104,27213.0
2020-07-10 23:14:00,2020-07-10,Bangladesh,178443,2275,86406.0
2020-07-10 23:14:00,2020-07-10,Barbados,98,7,90.0
2020-07-10 23:14:00,2020-07-10,Belarus,64604,454,54254.0
2020-07-10 23:14:00,2020-07-10,Belgium,62357,9781,17179.0
2020-07-10 23:14:00,2020-07-10,Belize,37,2,20.0
2020-07-10 23:14:00,2020-07-10,Benin,1285,23,333.0
2020-07-10 23:14:00,2020-07-10,Bermuda,150,9,137.0
2020-07-10 23:14:00,2020-07-10,Bhutan,80,0,55.0
2020-07-10 23:14:00,2020-07-10,Bolivia,45565,1702,13918.0
2020-07-10 23:14:00,2020-07-10,Bosnia and Herzegovina,6402,216,3037.0
2020-07-10 23:14:00,2020-07-10,Botswana,314,1,31.0
2020-07-10 23:14:00,2020-07-10,Brazil,1804338,70524,1185596.0
2020-07-10 23:14:00,2020-07-10,British Virgin Islands,8,1,7.0
2020-07-10 23:14:00,2020-07-10,Brunei,141,3,138.0
2020-07-10 23:14:00,2020-07-10,Bulgaria,6964,267,3308.0
2020-07-10 23:14:00,2020-07-10,Burkina Faso,1020,53,862.0
2020-07-10 23:14:00,2020-07-10,Burundi,191,1,118.0
2020-07-10 23:14:00,2020-07-10,CAR,4259,53,1142.0
2020-07-10 23:14:00,2020-07-10,Cabo Verde,1591,19,730.0
2020-07-10 23:14:00,2020-07-10,Cambodia,141,0,131.0
2020-07-10 23:14:00,2020-07-10,Cameroon,14916,359,11525.0
2020-07-10 23:14:00,2020-07-10,Canada,107126,8759,70901.0
2020-07-10 23:14:00,2020-07-10,Caribbean Netherlands,7,0,7.0
2020-07-10 23:14:00,2020-07-10,Cayman Islands,201,1,197.0
2020-07-10 23:14:00,2020-07-10,Chad,874,74,789.0
2020-07-10 23:14:00,2020-07-10,Channel Islands,577,47,512.0
2020-07-10 23:14:00,2020-07-10,Chile,309274,6781,278053.0
2020-07-10 23:14:00,2020-07-10,China,83587,4634,78623.0
2020-07-10 23:14:00,2020-07-10,Colombia,140776,4925,58800.0
2020-07-10 23:14:00,2020-07-10,Comoros,314,7,272.0
2020-07-10 23:14:00,2020-07-10,Congo,2028,47,589.0
2020-07-10 23:14:00,2020-07-10,Costa Rica,6845,26,2110.0
2020-07-10 23:14:00,2020-07-10,Croatia,3532,117,2377.0
2020-07-10 23:14:00,2020-07-10,Cuba,2413,86,2249.0
2020-07-10 23:14:00,2020-07-10,Curacao,25,1,24.0
2020-07-10 23:14:00,2020-07-10,Cyprus,1013,19,839.0
2020-07-10 23:14:00,2020-07-10,Czechia,13001,352,8208.0
2020-07-10 23:14:00,2020-07-10,DRC,7905,189,3513.0
2020-07-10 23:14:00,2020-07-10,Denmark,12946,609,12077.0
2020-07-10 23:14:00,2020-07-10,Djibouti,4968,56,4689.0
2020-07-10 23:14:00,2020-07-10,Dominica,18,0,18.0
2020-07-10 23:14:00,2020-07-10,Dominican Republic,41915,864,20830.0
2020-07-10 23:14:00,2020-07-10,Ecuador,65018,4939,29577.0
2020-07-10 23:14:00,2020-07-10,Egypt,80235,3702,23274.0
2020-07-10 23:14:00,2020-07-10,El Salvador,9142,249,5428.0
2020-07-10 23:14:00,2020-07-10,Equatorial Guinea,3071,51,842.0
2020-07-10 23:14:00,2020-07-10,Eritrea,232,0,107.0
2020-07-10 23:14:00,2020-07-10,Estonia,2013,69,1894.0
2020-07-10 23:14:00,2020-07-10,Eswatini,1257,18,633.0
2020-07-10 23:14:00,2020-07-10,Ethiopia,7120,124,2430.0
2020-07-10 23:14:00,2020-07-10,Faeroe Islands,188,0,188.0
2020-07-10 23:14:00,2020-07-10,Falkland Islands,13,0,13.0
2020-07-10 23:14:00,2020-07-10,Fiji,26,0,18.0
2020-07-10 23:14:00,2020-07-10,Finland,7279,329,6800.0
2020-07-10 23:14:00,2020-07-10,France,170752,30004,78388.0
2020-07-10 23:14:00,2020-07-10,French Guiana,5704,23,2785.0
2020-07-10 23:14:00,2020-07-10,French Polynesia,62,0,60.0
2020-07-10 23:14:00,2020-07-10,Gabon,5942,46,3004.0
2020-07-10 23:14:00,2020-07-10,Gambia,64,3,34.0
2020-07-10 23:14:00,2020-07-10,Georgia,973,15,846.0
2020-07-10 23:14:00,2020-07-10,Germany,199588,9130,184000.0
2020-07-10 23:14:00,2020-07-10,Ghana,23834,135,19212.0
2020-07-10 23:14:00,2020-07-10,Gibraltar,180,0,176.0
2020-07-10 23:14:00,2020-07-10,Greece,3732,193,1374.0
2020-07-10 23:14:00,2020-07-10,Greenland,13,0,13.0
2020-07-10 23:14:00,2020-07-10,Grenada,23,0,23.0
2020-07-10 23:14:00,2020-07-10,Guadeloupe,190,14,157.0
2020-07-10 23:14:00,2020-07-10,Guatemala,27619,1139,4024.0
2020-07-10 23:14:00,2020-07-10,Guinea,5969,37,4732.0
2020-07-10 23:14:00,2020-07-10,Guinea-Bissau,1842,26,773.0
2020-07-10 23:14:00,2020-07-10,Guyana,290,16,134.0
2020-07-10 23:14:00,2020-07-10,Haiti,6582,130,2459.0
2020-07-10 23:14:00,2020-07-10,Honduras,26384,704,2779.0
2020-07-10 23:14:00,2020-07-10,Hong Kong,1404,7,1187.0
2020-07-10 23:14:00,2020-07-10,Hungary,4223,593,2941.0
2020-07-10 23:14:00,2020-07-10,Iceland,1886,10,1859.0
2020-07-10 23:14:00,2020-07-10,India,822603,22144,516206.0
2020-07-10 23:14:00,2020-07-10,Indonesia,72347,3469,33529.0
2020-07-10 23:14:00,2020-07-10,Iran,252720,12447,215015.0
2020-07-10 23:14:00,2020-07-10,Iraq,72460,2960,41380.0
2020-07-10 23:14:00,2020-07-10,Ireland,25589,1744,23364.0
2020-07-10 23:14:00,2020-07-10,Isle of Man,336,24,312.0
2020-07-10 23:14:00,2020-07-10,Israel,36266,351,18613.0
2020-07-10 23:14:00,2020-07-10,Italy,242639,34938,194273.0
2020-07-10 23:14:00,2020-07-10,Ivory Coast,12052,81,6080.0
2020-07-10 23:14:00,2020-07-10,Jamaica,753,10,605.0
2020-07-10 23:14:00,2020-07-10,Japan,21431,995,18303.0
2020-07-10 23:14:00,2020-07-10,Jordan,1173,10,986.0
2020-07-10 23:14:00,2020-07-10,Kazakhstan,54747,264,31815.0
2020-07-10 23:14:00,2020-07-10,Kenya,9448,181,2733.0
2020-07-10 23:14:00,2020-07-10,Kuwait,53580,383,43214.0
2020-07-10 23:14:00,2020-07-10,Kyrgyzstan,9358,122,3134.0
2020-07-10 23:14:00,2020-07-10,Laos,19,0,19.0
2020-07-10 23:14:00,2020-07-10,Latvia,1165,30,1019.0
2020-07-10 23:14:00,2020-07-10,Lebanon,2082,36,1402.0
2020-07-10 23:14:00,2020-07-10,Lesotho,184,1,26.0
2020-07-10 23:14:00,2020-07-10,Liberia,963,47,400.0
2020-07-10 23:14:00,2020-07-10,Libya,1342,38,307.0
2020-07-10 23:14:00,2020-07-10,Liechtenstein,84,1,81.0
2020-07-10 23:14:00,2020-07-10,Lithuania,1861,79,1569.0
2020-07-10 23:14:00,2020-07-10,Luxembourg,4777,110,4086.0
2020-07-10 23:14:00,2020-07-10,MS Zaandam,9,2,0.0
2020-07-10 23:14:00,2020-07-10,Macau,46,0,45.0
2020-07-10 23:14:00,2020-07-10,Madagascar,4143,34,2183.0
2020-07-10 23:14:00,2020-07-10,Malawi,2069,31,379.0
2020-07-10 23:14:00,2020-07-10,Malaysia,8696,121,8511.0
2020-07-10 23:14:00,2020-07-10,Maldives,2617,13,2238.0
2020-07-10 23:14:00,2020-07-10,Mali,2404,121,1650.0
2020-07-10 23:14:00,2020-07-10,Malta,674,9,658.0
2020-07-10 23:14:00,2020-07-10,Martinique,255,15,98.0
2020-07-10 23:14:00,2020-07-10,Mauritania,5203,146,2111.0
2020-07-10 23:14:00,2020-07-10,Mauritius,342,10,330.0
2020-07-10 23:14:00,2020-07-10,Mayotte,2711,37,2480.0
2020-07-10 23:14:00,2020-07-10,Mexico,289174,34191,177097.0
2020-07-10 23:14:00,2020-07-10,Moldova,18924,635,12188.0
2020-07-10 23:14:00,2020-07-10,Monaco,108,4,96.0
2020-07-10 23:14:00,2020-07-10,Mongolia,227,0,197.0
2020-07-10 23:14:00,2020-07-10,Montenegro,1019,19,320.0
2020-07-10 23:14:00,2020-07-10,Montserrat,11,1,10.0
2020-07-10 23:14:00,2020-07-10,Morocco,15328,243,11827.0
2020-07-10 23:14:00,2020-07-10,Mozambique,1111,9,344.0
2020-07-10 23:14:00,2020-07-10,Myanmar,326,6,256.0
2020-07-10 23:14:00,2020-07-10,Namibia,668,1,25.0
2020-07-10 23:14:00,2020-07-10,Nepal,16649,35,8011.0
2020-07-10 23:14:00,2020-07-10,Netherlands,50840,6136,0.0
2020-07-10 23:14:00,2020-07-10,New Caledonia,21,0,21.0
2020-07-10 23:14:00,2020-07-10,New Zealand,1543,22,1497.0
2020-07-10 23:14:00,2020-07-10,Nicaragua,2846,91,1993.0
2020-07-10 23:14:00,2020-07-10,Niger,1099,68,978.0
2020-07-10 23:14:00,2020-07-10,Nigeria,31323,709,12795.0
2020-07-10 23:14:00,2020-07-10,North Macedonia,7777,368,3960.0
2020-07-10 23:14:00,2020-07-10,Norway,8974,252,8138.0
2020-07-10 23:14:00,2020-07-10,Oman,53614,244,34225.0
2020-07-10 23:14:00,2020-07-10,Pakistan,243599,5058,149092.0
2020-07-10 23:14:00,2020-07-10,Palestine,5551,27,536.0
2020-07-10 23:14:00,2020-07-10,Panama,43257,863,21426.0
2020-07-10 23:14:00,2020-07-10,Papua New Guinea,11,0,8.0
2020-07-10 23:14:00,2020-07-10,Paraguay,2736,20,1256.0
2020-07-10 23:14:00,2020-07-10,Peru,319646,11500,210638.0
2020-07-10 23:14:00,2020-07-10,Philippines,52914,1360,13230.0
2020-07-10 23:14:00,2020-07-10,Poland,37216,1562,26048.0
2020-07-10 23:14:00,2020-07-10,Portugal,45679,1646,30350.0
2020-07-10 23:14:00,2020-07-10,Qatar,102630,146,98233.0
2020-07-10 23:14:00,2020-07-10,Reunion,571,3,472.0
2020-07-10 23:14:00,2020-07-10,Romania,31381,1847,21129.0
2020-07-10 23:14:00,2020-07-10,Russia,713936,11017,489068.0
2020-07-10 23:14:00,2020-07-10,Rwanda,1252,3,635.0
2020-07-10 23:14:00,2020-07-10,Saint Kitts and Nevis,17,0,15.0
2020-07-10 23:14:00,2020-07-10,Saint Lucia,22,0,19.0
2020-07-10 23:14:00,2020-07-10,Saint Martin,43,3,37.0
2020-07-10 23:14:00,2020-07-10,Saint Pierre Miquelon,2,0,1.0
2020-07-10 23:14:00,2020-07-10,San Marino,699,42,656.0
2020-07-10 23:14:00,2020-07-10,Sao Tome and Principe,727,14,284.0
2020-07-10 23:14:00,2020-07-10,Saudi Arabia,226486,2151,163026.0
2020-07-10 23:14:00,2020-07-10,Senegal,7882,145,5311.0
2020-07-10 23:14:00,2020-07-10,Serbia,17728,370,13651.0
2020-07-10 23:14:00,2020-07-10,Seychelles,100,0,11.0
2020-07-10 23:14:00,2020-07-10,Sierra Leone,1613,63,1133.0
2020-07-10 23:14:00,2020-07-10,Singapore,45614,26,41780.0
2020-07-10 23:14:00,2020-07-10,Sint Maarten,78,15,63.0
2020-07-10 23:14:00,2020-07-10,Slovakia,1870,28,1481.0
2020-07-10 23:14:00,2020-07-10,Slovenia,1793,111,1429.0
