Date_last_updated_AEDT,date,countryname,Confirmed,Deaths,Recovered
2020-03-03 22:00:00,2020-03-03,Andorra,1,0,0
2020-03-02 22:00:00,2020-03-02,Andorra,1,0,0
2020-03-01 22:00:00,2020-03-01,Andorra,0,0,0
2020-02-29 22:00:00,2020-02-29,Andorra,0,0,0
2020-02-28 22:00:00,2020-02-28,Andorra,0,0,0
2020-02-27 22:00:00,2020-02-27,Andorra,0,0,0
2020-02-26 22:00:00,2020-02-26,Andorra,0,0,0
2020-02-25 22:00:00,2020-02-25,Andorra,0,0,0
2020-02-24 22:00:00,2020-02-24,Andorra,0,0,0
2020-02-23 22:00:00,2020-02-23,Andorra,0,0,0
2020-02-22 22:00:00,2020-02-22,Andorra,0,0,0
2020-02-21 22:00:00,2020-02-21,Andorra,0,0,0
2020-02-20 22:00:00,2020-02-20,Andorra,0,0,0
2020-02-19 22:00:00,2020-02-19,Andorra,0,0,0
2020-02-18 22:00:00,2020-02-18,Andorra,0,0,0
2020-02-17 22:00:00,2020-02-17,Andorra,0,0,0
2020-02-16 22:00:00,2020-02-16,Andorra,0,0,0
2020-02-15 22:00:00,2020-02-15,Andorra,0,0,0
2020-02-14 22:00:00,2020-02-14,Andorra,0,0,0
2020-02-13 22:00:00,2020-02-13,Andorra,0,0,0
2020-02-12 22:00:00,2020-02-12,Andorra,0,0,0
2020-02-11 21:30:00,2020-02-11,Andorra,0,0,0
2020-02-10 22:00:00,2020-02-10,Andorra,0,0,0
2020-02-09 22:00:00,2020-02-09,Andorra,0,0,0
2020-02-08 22:00:00,2020-02-08,Andorra,0,0,0
2020-02-07 22:00:00,2020-02-07,Andorra,0,0,0
2020-02-06 22:00:00,2020-02-06,Andorra,0,0,0
2020-02-05 22:00:00,2020-02-05,Andorra,0,0,0
2020-02-04 21:00:00,2020-02-04,Andorra,0,0,0
2020-02-03 21:00:00,2020-02-03,Andorra,0,0,0
2020-02-02 21:00:00,2020-02-02,Andorra,0,0,0
2020-02-01 11:00:00,2020-02-01,Andorra,0,0,0
2020-01-31 13:30:00,2020-01-31,Andorra,0,0,0
2020-01-30 13:00:00,2020-01-30,Andorra,0,0,0
2020-01-29 15:00:00,2020-01-29,Andorra,0,0,0
2020-01-28 12:30:00,2020-01-28,Andorra,0,0,0
2020-01-27 15:00:00,2020-01-27,Andorra,0,0,0
2020-01-26 14:00:00,2020-01-26,Andorra,0,0,0
2020-01-25 16:00:00,2020-01-25,Andorra,0,0,0
2020-01-24 16:00:00,2020-01-24,Andorra,0,0,0
2020-01-23 16:00:00,2020-01-23,Andorra,0,0,0
2020-01-22 16:00:00,2020-01-22,Andorra,0,0,0
2020-01-21 16:00:00,2020-01-21,Andorra,0,0,0
2020-03-20 15:30:00,2020-03-20,Antigua and Barbuda,1,0,0
2020-03-19 22:30:00,2020-03-19,Antigua and Barbuda,1,0,0
2020-03-18 23:00:00,2020-03-18,Antigua and Barbuda,1,0,0
2020-03-17 22:00:00,2020-03-17,Antigua and Barbuda,1,0,0
