Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,8/05/2020 20:19,5839109,226782,3089154
,0,8/05/2020 20:19,4438009,152396,3067345
,0,8/05/2020 20:19,4685848,103854,3511729
,0,8/05/2020 20:19,2963487,204877,1778926
,0,8/05/2020 20:19,997350,21679,677201
,0,8/05/2020 20:19,21279,272,12468
,0,8/05/2020 20:19,721,15,651
,World,8/05/2020 20:19,18945803,709875,12137474
,US,8/05/2020 20:19,4971077,161552,2527200
,Brazil,8/05/2020 20:19,2862761,97418,2020637
,India,8/05/2020 20:19,1963239,40739,1327200
,Russia,8/05/2020 20:19,866627,14490,669026
,South Africa,8/05/2020 20:19,529877,9298,377266
,Mexico,8/05/2020 20:19,449961,48869,300254
,Peru,8/05/2020 20:19,439890,20007,302457
,Chile,8/05/2020 20:19,364723,9792,338291
,Spain,8/05/2020 20:19,352847,28499,0
,Colombia,8/05/2020 20:19,345714,11624,186317
,Iran,8/05/2020 20:19,317483,17802,274932
,UK,8/05/2020 20:19,307184,46364,0
,Saudi Arabia,8/05/2020 20:19,282824,3020,245314
,Pakistan,8/05/2020 20:19,281136,6014,254286
,Italy,8/05/2020 20:19,248803,35181,200976
,Bangladesh,8/05/2020 20:19,246674,3267,141750
,Turkey,8/05/2020 20:19,236112,5784,219506
,Germany,8/05/2020 20:19,214104,9245,194700
,Argentina,8/05/2020 20:19,213535,4009,96948
,France,8/05/2020 20:19,194029,30305,82166
,Iraq,8/05/2020 20:19,137556,5094,98442
,Canada,8/05/2020 20:19,118140,8962,102773
,Indonesia,8/05/2020 20:19,116871,5452,73889
,Philippines,8/05/2020 20:19,115980,2123,66270
,Qatar,8/05/2020 20:19,111805,178,108539
,Kazakhstan,8/05/2020 20:19,94882,1058,67031
,Egypt,8/05/2020 20:19,94875,4930,47182
,Ecuador,8/05/2020 20:19,88866,5847,71168
,Bolivia,8/05/2020 20:19,83361,3320,25390
,Sweden,8/05/2020 20:19,81540,5760,0
,Oman,8/05/2020 20:19,80286,488,69803
,Israel,8/05/2020 20:19,77919,565,51395
,Dominican Republic,8/05/2020 20:19,75660,1222,40122
,Ukraine,8/05/2020 20:19,75490,1788,41527
Brussels,Belgium,8/05/2020 20:19,70648,9852,17639
,Kuwait,8/05/2020 20:19,69425,468,60906
,Panama,8/05/2020 20:19,69424,1522,43330
,Belarus,8/05/2020 20:19,68376,577,63425
,United Arab Emirates,8/05/2020 20:19,61606,353,55385
,Romania,8/05/2020 20:19,56550,2521,28584
,Netherlands,8/05/2020 20:19,56381,6153,0
,Singapore,8/05/2020 20:19,54254,27,47768
,Guatemala,8/05/2020 20:19,53509,2072,41199
,Portugal,8/05/2020 20:19,51848,1740,37565
,Poland,8/05/2020 20:19,48789,1756,35321
,Nigeria,8/05/2020 20:19,44890,927,32165
,Honduras,8/05/2020 20:19,44299,1400,5921
,Bahrain,8/05/2020 20:19,42514,154,39576
,Japan,8/05/2020 20:19,41129,1022,28028
,Armenia,8/05/2020 20:19,39586,770,30850
,Ghana,8/05/2020 20:19,39075,199,35563
,Kyrgyzstan,8/05/2020 20:19,38110,1438,29513
,Afghanistan,8/05/2020 20:19,36829,1294,25742
,Switzerland,8/05/2020 20:19,35927,1984,31600
,Azerbaijan,8/05/2020 20:19,33103,476,28840
,Algeria,8/05/2020 20:19,33055,1261,22802
,Morocco,8/05/2020 20:19,28500,435,19994
,Uzbekistan,8/05/2020 20:19,27793,171,18783
,Serbia,8/05/2020 20:19,27033,614,14047
,Ireland,8/05/2020 20:19,26303,1763,23364
,Moldova,8/05/2020 20:19,26222,823,18167
,Kenya,8/05/2020 20:19,23873,391,9930
