Confirmed,Deaths,Province/State,Country/Region,Recovered,Last Update
95,1,,Cyprus,3,3/22/2020 13:36
94,1,,Bosnia and Herzegovina,2,3/22/2020 13:36
94,1,,Moldova,1,3/22/2020 13:36
90,0,,Malta,2,3/22/2020 13:36
89,2,,Albania,2,3/22/2020 13:36
88,0,,Brunei,2,3/22/2020 13:36
84,0,,Cambodia,2,3/22/2020 13:36
82,0,,Sri Lanka,3,3/22/2020 13:36
76,0,,Belarus,15,3/22/2020 13:36
75,4,,Burkina Faso,5,3/22/2020 13:36
75,3,,Tunisia,1,3/22/2020 13:36
70,0,,Venezuela,15,3/22/2020 13:36
66,0,,New Zealand,0,3/22/2020 13:36
65,1,,Azerbaijan,11,3/22/2020 13:36
59,0,,Kazakhstan,0,3/22/2020 13:36
59,0,,Palestine,17,3/22/2020 13:36
56,1,,Guadeloupe,0,3/22/2020 13:36
56,0,,Senegal,5,3/22/2020 13:36
55,0,,Oman,17,3/22/2020 13:36
54,0,,Georgia,1,3/22/2020 13:36
50,0,,Trinidad and Tobago,0,3/22/2020 13:36
47,3,,Ukraine,1,3/22/2020 13:36
47,0,,Reunion,1,3/22/2020 13:36
43,0,,Uzbekistan,0,3/22/2020 13:36
40,0,,Cameroon,2,3/22/2020 13:36
37,1,,Martinique,0,3/22/2020 13:36
37,0,,Liechtenstein,0,3/22/2020 13:36
34,1,,Afghanistan,1,3/22/2020 13:36
32,0,,Channel Islands,0,3/22/2020 13:36
30,1,,DRC,0,3/22/2020 13:36
27,2,,Bangladesh,3,3/22/2020 13:36
27,1,,Guam,0,3/22/2020 13:36
27,0,,Nigeria,2,3/22/2020 13:36
26,0,,Honduras,0,3/22/2020 13:36
24,2,,Mauritius,0,3/22/2020 13:36
24,0,,Bolivia,0,3/22/2020 13:36
23,1,,Puerto Rico,0,3/22/2020 13:36
22,1,,Paraguay,0,3/22/2020 13:36
22,0,Macau,Macau,10,3/22/2020 13:36
21,1,,Cuba,0,3/22/2020 13:36
21,1,,Ghana,0,3/22/2020 13:36
19,1,,Jamaica,2,3/22/2020 13:36
18,1,,Guyana,0,3/22/2020 13:36
18,0,,Monaco,1,3/22/2020 13:36
18,0,,French Guiana,0,3/22/2020 13:36
17,1,,Guatemala,0,3/22/2020 13:36
17,0,,Rwanda,0,3/22/2020 13:36
16,0,,Montenegro,0,3/22/2020 13:36
16,0,,Togo,0,3/22/2020 13:36
15,0,,French Polynesia,0,3/22/2020 13:36
15,0,,Gibraltar,2,3/22/2020 13:36
15,0,,Kenya,0,3/22/2020 13:36
14,0,,Barbados,0,3/22/2020 13:36
14,0,,Ivory Coast,1,3/22/2020 13:36
14,0,,Kyrgyzstan,0,3/22/2020 13:36
13,0,,Maldives,3,3/22/2020 13:36
12,0,,Tanzania,0,3/22/2020 13:36
11,0,,Ethiopia,0,3/22/2020 13:36
11,0,,Mayotte,0,3/22/2020 13:36
10,0,,Mongolia,0,3/22/2020 13:36
8,0,,Aruba,1,3/22/2020 13:36
7,0,,Seychelles,0,3/22/2020 13:36
6,0,,Equatorial Guinea,0,3/22/2020 13:36
6,0,,U.S. Virgin Islands,0,3/22/2020 13:36
5,1,,Gabon,0,3/22/2020 13:36
5,0,,Isle of Man,0,3/22/2020 13:36
5,0,,Saint Martin,0,3/22/2020 13:36
5,0,,Suriname,0,3/22/2020 13:36
4,0,,Bahamas,0,3/22/2020 13:36
4,0,,New Caledonia,0,3/22/2020 13:36
4,0,,Eswatini,0,3/22/2020 13:36
3,1,,Cayman Islands,0,3/22/2020 13:36
3,1,,Curacao,0,3/22/2020 13:36
3,0,,Cabo Verde,0,3/22/2020 13:36
3,0,,CAR,0,3/22/2020 13:36
3,0,,Congo,0,3/22/2020 13:36
3,0,,El Salvador,0,3/22/2020 13:36
3,0,,Liberia,0,3/22/2020 13:36
3,0,,Madagascar,0,3/22/2020 13:36
3,0,,Namibia,0,3/22/2020 13:36
3,0,,St. Barth,0,3/22/2020 13:36
3,0,,Zambia,0,3/22/2020 13:36
3,0,,Zimbabwe,0,3/22/2020 13:36
2,1,,Sudan,0,3/22/2020 13:36
2,0,,Angola,0,3/22/2020 13:36
2,0,,Benin,0,3/22/2020 13:36
2,0,,Bermuda,0,3/22/2020 13:36
2,0,,Bhutan,0,3/22/2020 13:36
2,0,,Fiji,0,3/22/2020 13:36
2,0,,Greenland,0,3/22/2020 13:36
2,0,,Guinea,0,3/22/2020 13:36
2,0,,Haiti,0,3/22/2020 13:36
2,0,,Mauritania,0,3/22/2020 13:36
2,0,,Nicaragua,0,3/22/2020 13:36
2,0,,Niger,0,3/22/2020 13:36
2,0,,Saint Lucia,0,3/22/2020 13:36
1,0,,Nepal,1,3/22/2020 13:36
1,0,,Antigua and Barbuda,0,3/22/2020 13:36
1,0,,Chad,0,3/22/2020 13:36
1,0,,Djibouti,0,3/22/2020 13:36
1,0,,Eritrea,0,3/22/2020 13:36
1,0,,Gambia,0,3/22/2020 13:36
1,0,,Vatican City,0,3/22/2020 13:36
1,0,,Montserrat,0,3/22/2020 13:36
1,0,,Mozambique,0,3/22/2020 13:36
1,0,,Papua New Guinea,0,3/22/2020 13:36
1,0,,St. Vincent Grenadines,0,3/22/2020 13:36
1,0,,Sint Maarten,0,3/22/2020 13:36
1,0,,Somalia,0,3/22/2020 13:36
1,0,,Timor-Leste,0,3/22/2020 13:36
1,0,,Uganda,0,3/22/2020 13:36
