Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,7/04/2020 19:50,3427166,174440,1526273
,0,7/04/2020 19:50,2468080,92504,1543790
,0,7/04/2020 19:50,2466358,193433,1424120
,0,7/04/2020 19:50,2526923,61061,1699871
,0,7/04/2020 19:50,465916,11115,224717
,0,7/04/2020 19:50,10004,126,8952
,0,7/04/2020 19:50,721,15,651
,World,7/04/2020 19:50,11365168,532694,6428374
,US,7/04/2020 19:50,2934176,132302,1256179
,Brazil,7/04/2020 19:50,1577004,64265,978615
,Russia,7/04/2020 19:50,674515,10027,446879
,India,7/04/2020 19:50,673904,19279,408646
,Peru,7/04/2020 19:50,299080,10412,189621
,Spain,7/04/2020 19:50,297625,28385,0
,Chile,7/04/2020 19:50,291847,6192,257445
,UK,7/04/2020 19:50,284900,44198,0
,Mexico,7/04/2020 19:50,245251,29843,147205
,Italy,7/04/2020 19:50,241419,34854,191944
,Iran,7/04/2020 19:50,237878,11408,198949
,Pakistan,7/04/2020 19:50,225283,4619,125094
,Saudi Arabia,7/04/2020 19:50,205929,1858,143256
,Turkey,7/04/2020 19:50,204610,5206,179492
,Germany,7/04/2020 19:50,197418,9081,181300
,South Africa,7/04/2020 19:50,187977,3026,91227
,France,7/04/2020 19:50,166960,29893,77060
,Bangladesh,7/04/2020 19:50,159679,1997,70721
,Colombia,7/04/2020 19:50,113389,3942,46563
,Canada,7/04/2020 19:50,105316,8674,68990
,Qatar,7/04/2020 19:50,99183,123,90387
,Egypt,7/04/2020 19:50,74035,3280,20103
,Argentina,7/04/2020 19:50,72786,1453,25930
,Sweden,7/04/2020 19:50,71419,5420,0
,Belarus,7/04/2020 19:50,63270,418,50669
,Indonesia,7/04/2020 19:50,62142,3089,28219
Brussels,Belgium,7/04/2020 19:50,61838,9771,17091
,Ecuador,7/04/2020 19:50,61535,4769,28507
,Iraq,7/04/2020 19:50,58354,2368,31077
,United Arab Emirates,7/04/2020 19:50,50857,321,39857
,Netherlands,7/04/2020 19:50,50335,6113,0
,Kuwait,7/04/2020 19:50,49303,365,39943
,Ukraine,7/04/2020 19:50,47677,1227,21115
,Kazakhstan,7/04/2020 19:50,45719,188,26750
,Oman,7/04/2020 19:50,45106,203,26968
