Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,5/02/2020 21:38,1257969,73745,201171
,0,5/02/2020 21:38,1424364,139410,531348
,0,5/02/2020 21:38,545544,19320,284064
,0,5/02/2020 21:38,199750,10243,69039
,0,5/02/2020 21:38,8370,113,7134
,0,5/02/2020 21:38,43734,1763,14664
,0,5/02/2020 21:38,721,15,645
,World,5/02/2020 21:38,3480452,244609,1108065
,US,5/02/2020 21:38,1160141,67409,160705
,Spain,5/02/2020 21:38,245567,25100,146233
,Italy,5/02/2020 21:38,209328,28710,79914
,UK,5/02/2020 21:38,182260,28131,0
,France,5/02/2020 21:38,168396,24760,50562
,Germany,5/02/2020 21:38,164967,6812,129000
,Turkey,5/02/2020 21:38,124375,3336,58259
,Russia,5/02/2020 21:38,124054,1222,15013
,Brazil,5/02/2020 21:38,96559,6750,40937
,Iran,5/02/2020 21:38,96448,6156,77350
,Canada,5/02/2020 21:38,56714,3566,23801
Brussels,Belgium,5/02/2020 21:38,49517,7765,12211
,Peru,5/02/2020 21:38,42534,1200,12434
,Netherlands,5/02/2020 21:38,40236,4987,0
,India,5/02/2020 21:38,39699,1323,10819
,Switzerland,5/02/2020 21:38,29817,1762,24200
,Ecuador,5/02/2020 21:38,27464,1371,2132
,Saudi Arabia,5/02/2020 21:38,25459,176,3765
,Portugal,5/02/2020 21:38,25190,1023,1671
,Sweden,5/02/2020 21:38,22082,2669,1005
,Ireland,5/02/2020 21:38,21176,1286,13386
,Mexico,5/02/2020 21:38,20739,1972,12377
,Pakistan,5/02/2020 21:38,19022,437,4753
,Chile,5/02/2020 21:38,18435,247,9572
,Singapore,5/02/2020 21:38,17548,17,1347
,Israel,5/02/2020 21:38,16185,229,9593
,Belarus,5/02/2020 21:38,15828,97,3117
,Austria,5/02/2020 21:38,15558,596,13180
,Qatar,5/02/2020 21:38,14872,12,1534
,Japan,5/02/2020 21:38,14305,455,2975
,United Arab Emirates,5/02/2020 21:38,13599,119,2664
,Poland,5/02/2020 21:38,13375,664,3762
,Romania,5/02/2020 21:38,12732,771,4547
,Ukraine,5/02/2020 21:38,11411,279,1498
,Indonesia,5/02/2020 21:38,10843,831,1665
,South Korea,5/02/2020 21:38,10780,250,9123
,Denmark,5/02/2020 21:38,9407,475,6889
,Serbia,5/02/2020 21:38,9362,189,1426
,Philippines,5/02/2020 21:38,8928,603,1124
,Bangladesh,5/02/2020 21:38,8790,175,177
