Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,US,4/03/2020 18:05,272760,6991,12044
,Italy,4/03/2020 18:05,119827,14681,19758
,Spain,4/03/2020 18:05,117710,11009,30513
,Germany,4/03/2020 18:05,91159,1275,24575
,France,4/03/2020 18:05,64338,6507,14008
,Iran,4/03/2020 18:05,53183,3294,17935
,UK,4/03/2020 18:05,38168,3605,135
,Turkey,4/03/2020 18:05,20921,425,484
,Switzerland,4/03/2020 18:05,19606,591,4846
Brussels,Belgium,4/03/2020 18:05,16770,1143,2872
,Netherlands,4/03/2020 18:05,15723,1487,250
,Canada,4/03/2020 18:05,12375,208,2186
,Austria,4/03/2020 18:05,11506,168,2022
,South Korea,4/03/2020 18:05,10062,174,6021
,Portugal,4/03/2020 18:05,9886,246,68
,Brazil,4/03/2020 18:05,9056,359,127
,Israel,4/03/2020 18:05,7428,40,338
,Sweden,4/03/2020 18:05,6131,358,205
,Norway,4/03/2020 18:05,5370,59,32
,Australia,4/03/2020 18:05,5350,28,585
,Ireland,4/03/2020 18:05,4273,120,5
,Russia,4/03/2020 18:05,4149,34,281
,Czechia,4/03/2020 18:05,4091,53,72
,Denmark,4/03/2020 18:05,3757,139,1193
,Chile,4/03/2020 18:05,3737,22,427
,Poland,4/03/2020 18:05,3383,71,56
,Ecuador,4/03/2020 18:05,3368,145,65
,Malaysia,4/03/2020 18:05,3333,53,827
,Romania,4/03/2020 18:05,3183,133,283
,Philippines,4/03/2020 18:05,3018,136,52
,Pakistan,4/03/2020 18:05,2684,40,126
,Japan,4/03/2020 18:05,2617,63,514
,Luxembourg,4/03/2020 18:05,2612,31,500
,India,4/03/2020 18:05,2567,72,192
,Saudi Arabia,4/03/2020 18:05,2039,25,351
,Indonesia,4/03/2020 18:05,1986,181,134
,Thailand,4/03/2020 18:05,1978,19,612
,Finland,4/03/2020 18:05,1615,20,300
,Greece,4/03/2020 18:05,1613,62,78
,Peru,4/03/2020 18:05,1595,61,537
,Mexico,4/03/2020 18:05,1510,50,633
,South Africa,4/03/2020 18:05,1505,9,95
,Dominican Republic,4/03/2020 18:05,1488,68,16
,Serbia,4/03/2020 18:05,1476,39,54
,Panama,4/03/2020 18:05,1475,37,10
,Iceland,4/03/2020 18:05,1364,4,309
,Colombia,4/03/2020 18:05,1267,25,55
,Argentina,4/03/2020 18:05,1265,39,266
,United Arab Emirates,4/03/2020 18:05,1264,9,108
,Algeria,4/03/2020 18:05,1171,105,62
,Singapore,4/03/2020 18:05,1114,5,282
,Croatia,4/03/2020 18:05,1079,8,92
,Qatar,4/03/2020 18:05,1075,3,93
,Ukraine,4/03/2020 18:05,1072,27,22
,Egypt,4/03/2020 18:05,985,66,216
,Estonia,4/03/2020 18:05,961,12,48
,Slovenia,4/03/2020 18:05,934,20,70
,New Zealand,4/03/2020 18:05,868,1,103
Hong Kong,Hong Kong,4/03/2020 18:05,845,4,173
,Iraq,4/03/2020 18:05,820,54,226
,Morocco,4/03/2020 18:05,761,47,56
,Armenia,4/03/2020 18:05,736,7,43
Yokohama,Japan,4/03/2020 18:05,712,11,619
,Lithuania,4/03/2020 18:05,696,9,7
,Bahrain,4/03/2020 18:05,672,4,382
,Hungary,4/03/2020 18:05,623,26,43
,Moldova,4/03/2020 18:05,591,8,26
,Bosnia and Herzegovina,4/03/2020 18:05,579,17,27
,Cameroon,4/03/2020 18:05,509,8,17
,Lebanon,4/03/2020 18:05,508,17,50
,Tunisia,4/03/2020 18:05,495,18,5
,Latvia,4/03/2020 18:05,493,1,1
,Bulgaria,4/03/2020 18:05,485,14,30
,Kazakhstan,4/03/2020 18:05,464,6,29
,Slovakia,4/03/2020 18:05,450,1,10
,Azerbaijan,4/03/2020 18:05,443,5,32
,Andorra,4/03/2020 18:05,439,16,16
,North Macedonia,4/03/2020 18:05,430,12,20
,Kuwait,4/03/2020 18:05,417,0,82
,Costa Rica,4/03/2020 18:05,416,2,11
,Cyprus,4/03/2020 18:05,396,11,28
,Uruguay,4/03/2020 18:05,369,4,68
,Belarus,4/03/2020 18:05,351,4,53
Taiwan,Taiwan,4/03/2020 18:05,348,5,50
,Reunion,4/03/2020 18:05,321,0,40
,Jordan,4/03/2020 18:05,310,5,58
,Albania,4/03/2020 18:05,304,17,89
,Burkina Faso,4/03/2020 18:05,302,16,50
,Afghanistan,4/03/2020 18:05,281,6,10
,Cuba,4/03/2020 18:05,269,6,15
,Oman,4/03/2020 18:05,252,1,57
,San Marino,4/03/2020 18:05,245,30,21
,Vietnam,4/03/2020 18:05,237,0,85
,Channel Islands,4/03/2020 18:05,232,4,13
,Uzbekistan,4/03/2020 18:05,227,2,25
,Honduras,4/03/2020 18:05,222,15,3
