Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,7/23/2020 21:58,4880054,203157,2423218
,0,7/23/2020 21:58,3544040,129137,2379073
,0,7/23/2020 21:58,3675108,85939,2630537
,0,7/23/2020 21:58,2735015,200507,1636623
,0,7/23/2020 21:58,791968,16756,449634
,0,7/23/2020 21:58,14998,155,10274
,0,7/23/2020 21:58,721,15,651
,World,7/23/2020 21:58,15641904,635666,9530010
,US,7/23/2020 21:58,4169991,147333,1979617
,Brazil,7/23/2020 21:58,2289951,84207,1570237
,India,7/23/2020 21:58,1288130,30645,817593
,Russia,7/23/2020 21:58,795038,12892,580330
,South Africa,7/23/2020 21:58,408052,6093,236260
,Peru,7/23/2020 21:58,371096,17654,255945
,Mexico,7/23/2020 21:58,362274,41190,231403
,Chile,7/23/2020 21:58,338759,8838,311431
,Spain,7/23/2020 21:58,317246,28429,0
,UK,7/23/2020 21:58,297146,45554,0
,Iran,7/23/2020 21:58,284034,15074,247230
,Pakistan,7/23/2020 21:58,269191,5709,213175
,Saudi Arabia,7/23/2020 21:58,260394,2635,213490
,Italy,7/23/2020 21:58,245338,35092,197842
,Colombia,7/23/2020 21:58,226373,7688,107951
,Turkey,7/23/2020 21:58,223315,5563,206365
,Bangladesh,7/23/2020 21:58,216110,2801,119208
,Germany,7/23/2020 21:58,205142,9187,189000
,France,7/23/2020 21:58,179398,30182,80472
,Argentina,7/23/2020 21:58,148027,2702,62815
,Canada,7/23/2020 21:58,112672,8874,98519
,Qatar,7/23/2020 21:58,108244,164,105018
,Iraq,7/23/2020 21:58,102226,4122,69405
,Indonesia,7/23/2020 21:58,93657,4576,52164
,Egypt,7/23/2020 21:58,90413,4480,31066
,Sweden,7/23/2020 21:58,78763,5676,0
,Ecuador,7/23/2020 21:58,78148,5439,33455
,Kazakhstan,7/23/2020 21:58,76799,585,48220
,Philippines,7/23/2020 21:58,74390,1871,24383
,Oman,7/23/2020 21:58,72646,355,51349
,Belarus,7/23/2020 21:58,66688,519,59439
Brussels,Belgium,7/23/2020 21:58,64627,9808,17347
,Bolivia,7/23/2020 21:58,64135,2328,19721
,Kuwait,7/23/2020 21:58,61872,421,52247
,Ukraine,7/23/2020 21:58,61851,1551,34000
,United Arab Emirates,7/23/2020 21:58,57988,342,50848
,Israel,7/23/2020 21:58,57982,442,24044
,Dominican Republic,7/23/2020 21:58,57615,1006,26905
,Panama,7/23/2020 21:58,56817,1209,31828
,Netherlands,7/23/2020 21:58,52404,6139,0
,Portugal,7/23/2020 21:58,49379,1705,34369
,Singapore,7/23/2020 21:58,49098,27,45015
,Guatemala,7/23/2020 21:58,42192,1632,28856
,Poland,7/23/2020 21:58,41580,1651,31541
,Romania,7/23/2020 21:58,41275,2126,24862
,Nigeria,7/23/2020 21:58,38948,833,16061
,Bahrain,7/23/2020 21:58,37996,134,34412
,Armenia,7/23/2020 21:58,36162,688,25244
,Honduras,7/23/2020 21:58,36102,1006,4315
,Afghanistan,7/23/2020 21:58,35928,1211,24550
