Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,6/27/2020 13:24,2997466,165057,1303060
,0,6/27/2020 13:24,2054842,79863,1178323
,0,6/27/2020 13:24,2400425,190461,1341265
,0,6/27/2020 13:24,2159435,53822,1399937
,0,6/27/2020 13:24,363669,9334,176244
,0,6/27/2020 13:24,9273,126,8570
,0,6/27/2020 13:24,721,15,651
,World,6/27/2020 13:24,9985831,498678,5408050
,US,6/27/2020 13:24,2572711,127809,1069342
,Brazil,6/27/2020 13:24,1280335,56121,697526
,Russia,6/27/2020 13:24,627646,8969,393352
,India,6/27/2020 13:24,527738,16088,308928
,UK,6/27/2020 13:24,310250,43514,0
,Spain,6/27/2020 13:24,294985,28338,0
,Peru,6/27/2020 13:24,272364,8939,159806
,Chile,6/27/2020 13:24,267766,5347,228055
,Italy,6/27/2020 13:24,240136,34716,188584
,Iran,6/27/2020 13:24,220180,10364,180661
,Mexico,6/27/2020 13:24,208392,25779,120562
,Pakistan,6/27/2020 13:24,198883,4035,86906
,Germany,6/27/2020 13:24,194527,9026,177500
,Turkey,6/27/2020 13:24,194511,5065,167198
,Saudi Arabia,6/27/2020 13:24,178504,1511,122128
,France,6/27/2020 13:24,162936,29778,75649
,Bangladesh,6/27/2020 13:24,133978,1695,54318
,South Africa,6/27/2020 13:24,124590,2340,64111
,Canada,6/27/2020 13:24,102954,8516,65908
,Qatar,6/27/2020 13:24,93663,110,77225
,Colombia,6/27/2020 13:24,84442,2811,34937
,Sweden,6/27/2020 13:24,65137,5280,0
,Egypt,6/27/2020 13:24,62755,2620,16737
Brussels,Belgium,6/27/2020 13:24,61209,9732,16941
,Belarus,6/27/2020 13:24,61095,377,44126
,Argentina,6/27/2020 13:24,55343,1192,19143
,Ecuador,6/27/2020 13:24,53856,4406,26493
,Indonesia,6/27/2020 13:24,52812,2720,21909
,Netherlands,6/27/2020 13:24,50074,6105,0
,United Arab Emirates,6/27/2020 13:24,46973,310,35469
,Kuwait,6/27/2020 13:24,44391,344,34586
,Iraq,6/27/2020 13:24,43262,1660,19938
,Singapore,6/27/2020 13:24,43246,26,37163
,Ukraine,6/27/2020 13:24,42065,1110,18701
,Portugal,6/27/2020 13:24,41189,1561,26864
,Oman,6/27/2020 13:24,36953,159,20363
,Philippines,6/27/2020 13:24,34803,1236,9430
,Poland,6/27/2020 13:24,33714,1435,19972
,Switzerland,6/27/2020 13:24,31555,1962,29000
,Dominican Republic,6/27/2020 13:24,30619,718,16666
,Afghanistan,6/27/2020 13:24,30616,703,10674
,Panama,6/27/2020 13:24,29905,575,15270
,Bolivia,6/27/2020 13:24,29423,934,7736
,Romania,6/27/2020 13:24,26022,1589,18530
,Ireland,6/27/2020 13:24,25414,1730,23364
,Bahrain,6/27/2020 13:24,24805,78,19137
,Armenia,6/27/2020 13:24,23909,421,12911
,Nigeria,6/27/2020 13:24,23298,554,8253
,Israel,6/27/2020 13:24,22800,314,16872
,Kazakhstan,6/27/2020 13:24,20319,158,12738
,Japan,6/27/2020 13:24,18197,969,16392
,Austria,6/27/2020 13:24,17580,700,16371
,Moldova,6/27/2020 13:24,16080,521,8963
,Honduras,6/27/2020 13:24,15994,471,1678
,Azerbaijan,6/27/2020 13:24,15890,193,8719
,Ghana,6/27/2020 13:24,15834,103,11755
,Guatemala,6/27/2020 13:24,15828,672,3028
,Serbia,6/27/2020 13:24,13792,267,12338
,Algeria,6/27/2020 13:24,12685,885,9066
,Denmark,6/27/2020 13:24,12675,604,11508
,South Korea,6/27/2020 13:24,12653,282,11317
,Cameroon,6/27/2020 13:24,12592,313,10100
,Nepal,6/27/2020 13:24,12309,28,2834
,Morocco,6/27/2020 13:24,11854,218,8700
,Czechia,6/27/2020 13:24,11164,349,7681
,Sudan,6/27/2020 13:24,9257,572,4014
,Norway,6/27/2020 13:24,8845,249,8138
,Ivory Coast,6/27/2020 13:24,8739,64,3587
,Malaysia,6/27/2020 13:24,8616,121,8308
,Australia,6/27/2020 13:24,7641,104,6979
,Uzbekistan,6/27/2020 13:24,7490,20,5038
,Finland,6/27/2020 13:24,7198,328,6600
,DRC,6/27/2020 13:24,6690,153,937
,Senegal,6/27/2020 13:24,6459,102,4255
,North Macedonia,6/27/2020 13:24,5906,277,2236
,Kenya,6/27/2020 13:24,5811,141,1936
,Tajikistan,6/27/2020 13:24,5799,52,4391
,El Salvador,6/27/2020 13:24,5727,143,3447
,Haiti,6/27/2020 13:24,5722,98,641
,Ethiopia,6/27/2020 13:24,5570,94,2015
,Guinea,6/27/2020 13:24,5260,29,4155
,Gabon,6/27/2020 13:24,5209,40,2327
,Venezuela,6/27/2020 13:24,4779,41,1327
,Djibouti,6/27/2020 13:24,4643,52,4348
,Bulgaria,6/27/2020 13:24,4513,215,2457
,Kyrgyzstan,6/27/2020 13:24,4513,46,2212
