Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,7/15/2020 11:38,4157925,189064,1941122
,0,7/15/2020 11:38,2995692,108492,1897469
,0,7/15/2020 11:38,3114152,73631,2189939
,0,7/15/2020 11:38,2609292,197517,1544953
,0,7/15/2020 11:38,630466,13820,318568
,0,7/15/2020 11:38,12155,133,9533
,0,7/15/2020 11:38,721,15,651
,World,7/15/2020 11:38,13520403,582672,7902235
,US,7/15/2020 11:38,3549519,139202,1601030
,Brazil,7/15/2020 11:38,1933655,74336,1213512
,India,7/15/2020 11:38,956992,24703,604624
,Russia,7/15/2020 11:38,746369,11770,523249
,Peru,7/15/2020 11:38,333867,12229,223261
,Chile,7/15/2020 11:38,319493,7069,289220
,Mexico,7/15/2020 11:38,311486,36327,193976
,Spain,7/15/2020 11:38,303699,28409,0
,South Africa,7/15/2020 11:38,298292,4346,146279
,UK,7/15/2020 11:38,291373,44968,0
,Iran,7/15/2020 11:38,264561,13410,227561
,Pakistan,7/15/2020 11:38,255769,5386,172810
,Italy,7/15/2020 11:38,243344,34984,195441
,Saudi Arabia,7/15/2020 11:38,240474,2325,183048
,Turkey,7/15/2020 11:38,214993,5402,196720
,Germany,7/15/2020 11:38,200766,9144,186000
,Bangladesh,7/15/2020 11:38,193590,2457,105523
,France,7/15/2020 11:38,172377,30029,78597
,Colombia,7/15/2020 11:38,159898,5625,68806
,Canada,7/15/2020 11:38,108486,8798,72170
,Argentina,7/15/2020 11:38,106910,1987,47298
,Qatar,7/15/2020 11:38,104983,151,101637
,Egypt,7/15/2020 11:38,83930,4008,25544
,Iraq,7/15/2020 11:38,83867,3432,52621
,Indonesia,7/15/2020 11:38,80094,3797,39050
,Sweden,7/15/2020 11:38,76001,5545,0
,Ecuador,7/15/2020 11:38,69570,5130,30484
,Belarus,7/15/2020 11:38,65443,480,56379
,Kazakhstan,7/15/2020 11:38,63514,375,38008
Brussels,Belgium,7/15/2020 11:38,62872,9788,17242
,Oman,7/15/2020 11:38,61247,281,39038
,Philippines,7/15/2020 11:38,58850,1614,20976
,Kuwait,7/15/2020 11:38,56877,399,46897
,Ukraine,7/15/2020 11:38,55607,1427,28131
,United Arab Emirates,7/15/2020 11:38,55573,335,46025
,Netherlands,7/15/2020 11:38,51252,6136,0
,Bolivia,7/15/2020 11:38,50867,1898,15819
,Panama,7/15/2020 11:38,48096,960,24667
,Portugal,7/15/2020 11:38,47426,1676,32110
,Singapore,7/15/2020 11:38,46878,27,42737
,Dominican Republic,7/15/2020 11:38,46305,910,23134
,Israel,7/15/2020 11:38,42813,375,19734
,Poland,7/15/2020 11:38,38721,1594,28492
,Afghanistan,7/15/2020 11:38,34994,1094,22456
,Romania,7/15/2020 11:38,34226,1952,22049
,Bahrain,7/15/2020 11:38,34078,116,29753
,Nigeria,7/15/2020 11:38,33616,754,13792
,Switzerland,7/15/2020 11:38,33148,1968,29800
,Armenia,7/15/2020 11:38,33005,592,21348
,Guatemala,7/15/2020 11:38,30872,1302,4453
,Honduras,7/15/2020 11:38,29106,807,3287
,Azerbaijan,7/15/2020 11:38,25672,326,16695
,Ireland,7/15/2020 11:38,25670,1746,23364
,Ghana,7/15/2020 11:38,25252,139,21397
,Japan,7/15/2020 11:38,22220,982,18282
,Algeria,7/15/2020 11:38,20216,1028,14295
,Moldova,7/15/2020 11:38,19708,658,13298
,Serbia,7/15/2020 11:38,19334,429,14047
,Austria,7/15/2020 11:38,19154,710,17175
,Nepal,7/15/2020 11:38,17177,39,11025
,Morocco,7/15/2020 11:38,16181,258,13666
,Cameroon,7/15/2020 11:38,15173,359,11928
,Uzbekistan,7/15/2020 11:38,14466,69,8343
,South Korea,7/15/2020 11:38,13551,289,12348
,Czechia,7/15/2020 11:38,13341,355,8441
,Denmark,7/15/2020 11:38,13061,610,12160
,Ivory Coast,7/15/2020 11:38,13037,87,6908
,Kyrgyzstan,7/15/2020 11:38,11977,160,3660
,Kenya,7/15/2020 11:38,11252,209,3068
