Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,7/17/2020 04:06,4326828,192487,2032775
,0,7/17/2020 04:06,3116379,112293,2076711
,0,7/17/2020 04:06,3199731,75282,2259614
,0,7/17/2020 04:06,2629881,198177,1559795
,0,7/17/2020 04:06,667343,14399,346471
,0,7/17/2020 04:06,12903,138,9727
,0,7/17/2020 04:06,721,15,651
,World,7/17/2020 04:06,13953786,592791,8285744
,US,7/17/2020 04:06,3695025,141118,1679633
,Brazil,7/17/2020 04:06,2014738,76822,1366775
,India,7/17/2020 04:06,1005760,25619,636660
,Russia,7/17/2020 04:06,752797,11937,531692
,Peru,7/17/2020 04:06,341586,12615,230994
,South Africa,7/17/2020 04:06,324221,4669,165591
,Mexico,7/17/2020 04:06,324041,37574,203464
,Chile,7/17/2020 04:06,323698,7290,295301
,Spain,7/17/2020 04:06,305935,28416,0
,UK,7/17/2020 04:06,292552,45119,0
,Iran,7/17/2020 04:06,267061,13608,230608
,Pakistan,7/17/2020 04:06,259999,5475,183737
,Italy,7/17/2020 04:06,243736,35017,196246
,Saudi Arabia,7/17/2020 04:06,243238,2370,187622
,Turkey,7/17/2020 04:06,216873,5440,198820
,Germany,7/17/2020 04:06,201836,9157,186400
,Bangladesh,7/17/2020 04:06,196323,2496,106963
,France,7/17/2020 04:06,173838,30138,79036
,Colombia,7/17/2020 04:06,173206,6029,76164
,Argentina,7/17/2020 04:06,114783,2112,49120
,Canada,7/17/2020 04:06,109264,8827,72836
,Qatar,7/17/2020 04:06,105477,152,102168
,Iraq,7/17/2020 04:06,86148,3522,54316
,Egypt,7/17/2020 04:06,85771,4120,26691
,Indonesia,7/17/2020 04:06,81668,3873,40345
,Sweden,7/17/2020 04:06,76877,5593,0
,Ecuador,7/17/2020 04:06,71365,5207,31260
,Kazakhstan,7/17/2020 04:06,66895,375,40256
,Belarus,7/17/2020 04:06,65623,485,56915
Brussels,Belgium,7/17/2020 04:06,63238,9795,17253
,Oman,7/17/2020 04:06,62574,290,40090
,Philippines,7/17/2020 04:06,61266,1643,21440
,Kuwait,7/17/2020 04:06,57668,402,47545
,Ukraine,7/17/2020 04:06,57264,1456,29769
,United Arab Emirates,7/17/2020 04:06,56129,335,47412
,Bolivia,7/17/2020 04:06,54156,1984,16979
,Netherlands,7/17/2020 04:06,51351,6137,0
,Panama,7/17/2020 04:06,50373,1000,25842
,Dominican Republic,7/17/2020 04:06,48743,941,23636
,Portugal,7/17/2020 04:06,47765,1679,32476
,Singapore,7/17/2020 04:06,47126,27,43256
,Israel,7/17/2020 04:06,46059,384,20370
,Poland,7/17/2020 04:06,39054,1605,28928
,Bahrain,7/17/2020 04:06,35084,121,30809
,Afghanistan,7/17/2020 04:06,35070,1113,22824
,Romania,7/17/2020 04:06,35003,1971,22189
,Nigeria,7/17/2020 04:06,34854,769,14292
,Armenia,7/17/2020 04:06,34001,620,22492
,Switzerland,7/17/2020 04:06,33290,1969,29900
,Guatemala,7/17/2020 04:06,32939,1404,4807
,Honduras,7/17/2020 04:06,30867,835,3420
,Azerbaijan,7/17/2020 04:06,26165,334,17256
,Ghana,7/17/2020 04:06,26125,139,22270
,Ireland,7/17/2020 04:06,25698,1749,23364
,Japan,7/17/2020 04:06,22890,985,18814
,Algeria,7/17/2020 04:06,21355,1052,15107
,Moldova,7/17/2020 04:06,20264,666,13640
,Serbia,7/17/2020 04:06,19717,442,14047
,Austria,7/17/2020 04:06,19270,711,17244
,Nepal,7/17/2020 04:06,17344,39,11249
,Morocco,7/17/2020 04:06,16545,263,13965
,Cameroon,7/17/2020 04:06,16157,373,13728
,Uzbekistan,7/17/2020 04:06,15349,76,8783
,South Korea,7/17/2020 04:06,13672,293,12460
,Czechia,7/17/2020 04:06,13612,355,8640
,Ivory Coast,7/17/2020 04:06,13554,87,7363
,Denmark,7/17/2020 04:06,13124,610,12195
,Kyrgyzstan,7/17/2020 04:06,13101,173,3821
,Kenya,7/17/2020 04:06,11673,217,3638
,Australia,7/17/2020 04:06,11233,116,8114
,El Salvador,7/17/2020 04:06,10957,309,6281
,Venezuela,7/17/2020 04:06,10854,104,3255
,Sudan,7/17/2020 04:06,10527,668,5601
,Costa Rica,7/17/2020 04:06,9546,42,2673
,Norway,7/17/2020 04:06,9015,254,8138
,Malaysia,7/17/2020 04:06,8737,122,8538
,North Macedonia,7/17/2020 04:06,8623,401,4565
