Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,US,4/01/2020 18:53,211408,4718,8805
,Italy,4/01/2020 18:53,110574,13155,16847
,Spain,4/01/2020 18:53,104118,9387,22647
,Germany,4/01/2020 18:53,77872,920,18700
,France,4/01/2020 18:53,56989,4032,10934
,Iran,4/01/2020 18:53,47593,3036,15473
,UK,4/01/2020 18:53,29474,2352,135
,Switzerland,4/01/2020 18:53,17768,488,2967
,Turkey,4/01/2020 18:53,15679,277,333
Brussels,Belgium,4/01/2020 18:53,13964,828,2132
,Netherlands,4/01/2020 18:53,13614,1173,250
,Austria,4/01/2020 18:53,10711,146,1436
,South Korea,4/01/2020 18:53,9887,165,5567
,Canada,4/01/2020 18:53,9560,112,1615
,Portugal,4/01/2020 18:53,8251,187,43
,Brazil,4/01/2020 18:53,6836,240,127
,Israel,4/01/2020 18:53,6092,26,241
,Sweden,4/01/2020 18:53,4947,239,103
,Australia,4/01/2020 18:53,4864,22,345
,Norway,4/01/2020 18:53,4863,44,13
,Czechia,4/01/2020 18:53,3508,39,61
,Ireland,4/01/2020 18:53,3447,85,5
,Denmark,4/01/2020 18:53,3107,104,894
,Chile,4/01/2020 18:53,3031,16,234
,Malaysia,4/01/2020 18:53,2908,45,645
,Russia,4/01/2020 18:53,2777,24,190
,Ecuador,4/01/2020 18:53,2748,93,58
,Poland,4/01/2020 18:53,2554,43,47
,Romania,4/01/2020 18:53,2460,92,252
,Luxembourg,4/01/2020 18:53,2319,29,80
,Philippines,4/01/2020 18:53,2311,96,50
,Japan,4/01/2020 18:53,2178,57,472
,Pakistan,4/01/2020 18:53,2118,27,94
,India,4/01/2020 18:53,1998,58,148
,Thailand,4/01/2020 18:53,1771,12,505
,Saudi Arabia,4/01/2020 18:53,1720,16,264
,Indonesia,4/01/2020 18:53,1677,157,103
,Finland,4/01/2020 18:53,1446,17,10
,Greece,4/01/2020 18:53,1415,50,52
,South Africa,4/01/2020 18:53,1380,5,50
,Peru,4/01/2020 18:53,1323,38,394
,Dominican Republic,4/01/2020 18:53,1284,57,9
,Iceland,4/01/2020 18:53,1220,2,225
,Mexico,4/01/2020 18:53,1215,29,35
,Panama,4/01/2020 18:53,1181,30,9
,Colombia,4/01/2020 18:53,1065,17,39
,Serbia,4/01/2020 18:53,1060,28,42
,Argentina,4/01/2020 18:53,1054,28,248
,Singapore,4/01/2020 18:53,1000,3,245
,Croatia,4/01/2020 18:53,963,6,73
,Algeria,4/01/2020 18:53,847,58,61
,Slovenia,4/01/2020 18:53,841,15,10
,Qatar,4/01/2020 18:53,835,2,71
,United Arab Emirates,4/01/2020 18:53,814,8,61
,Ukraine,4/01/2020 18:53,794,20,13
,Egypt,4/01/2020 18:53,779,52,179
,Estonia,4/01/2020 18:53,779,5,33
Hong Kong,Hong Kong,4/01/2020 18:53,765,4,147
,Iraq,4/01/2020 18:53,728,52,182
Yokohama,Japan,4/01/2020 18:53,712,11,603
,New Zealand,4/01/2020 18:53,708,1,83
,Morocco,4/01/2020 18:53,654,39,29
,Lithuania,4/01/2020 18:53,581,8,7
,Armenia,4/01/2020 18:53,571,4,31
,Bahrain,4/01/2020 18:53,569,4,337
,Hungary,4/01/2020 18:53,525,20,40
,Lebanon,4/01/2020 18:53,479,14,43
,Bosnia and Herzegovina,4/01/2020 18:53,459,13,19
,Latvia,4/01/2020 18:53,446,0,1
,Tunisia,4/01/2020 18:53,423,12,5
,Moldova,4/01/2020 18:53,423,5,23
,Bulgaria,4/01/2020 18:53,422,10,20
,Slovakia,4/01/2020 18:53,400,1,3
,Andorra,4/01/2020 18:53,390,14,10
,Kazakhstan,4/01/2020 18:53,380,3,26
,Costa Rica,4/01/2020 18:53,375,2,4
,Azerbaijan,4/01/2020 18:53,359,5,26
,North Macedonia,4/01/2020 18:53,354,11,17
,Uruguay,4/01/2020 18:53,338,2,41
