Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,5/28/2020 20:39,1980581,120161,622238
,0,5/28/2020 20:39,757461,36960,320766
,0,5/28/2020 20:39,1969899,171568,948496
,0,5/28/2020 20:39,1051266,29120,621744
,0,5/28/2020 20:39,131587,3814,55126
,0,5/28/2020 20:39,8759,125,8155
,0,5/28/2020 20:39,721,15,651
,World,5/28/2020 20:39,5900274,361763,2577176
,US,5/28/2020 20:39,1767863,103319,498672
,Brazil,5/28/2020 20:39,438812,26991,193181
,Russia,5/28/2020 20:39,379051,4142,150993
,Spain,5/28/2020 20:39,284986,27119,196958
,UK,5/28/2020 20:39,269127,37837,0
,Italy,5/28/2020 20:39,231732,33142,150604
,France,5/28/2020 20:39,186238,28662,67191
,Germany,5/28/2020 20:39,182452,8570,163200
,India,5/28/2020 20:39,165386,4711,70920
,Turkey,5/28/2020 20:39,160979,4461,124369
,Iran,5/28/2020 20:39,143849,7627,112988
,Peru,5/28/2020 20:39,141779,4099,59442
,Canada,5/28/2020 20:39,88504,6875,46831
,Chile,5/28/2020 20:39,86943,890,36150
,Saudi Arabia,5/28/2020 20:39,80185,441,54553
,Mexico,5/28/2020 20:39,78023,8597,54383
,Pakistan,5/28/2020 20:39,61227,1260,20231
Brussels,Belgium,5/28/2020 20:39,57849,9388,15572
,Qatar,5/28/2020 20:39,50914,33,15399
,Netherlands,5/28/2020 20:39,45950,5903,0
,Bangladesh,5/28/2020 20:39,40321,559,8425
,Belarus,5/28/2020 20:39,39858,219,16660
,Ecuador,5/28/2020 20:39,38471,3313,18425
,Sweden,5/28/2020 20:39,35727,4266,4971
,Singapore,5/28/2020 20:39,33249,23,18294
,United Arab Emirates,5/28/2020 20:39,32532,258,16685
,Portugal,5/28/2020 20:39,31596,1369,18637
,Switzerland,5/28/2020 20:39,30796,1919,28300
,South Africa,5/28/2020 20:39,27403,577,14370
,Colombia,5/28/2020 20:39,25366,822,6665
,Ireland,5/28/2020 20:39,24841,1639,22089
,Indonesia,5/28/2020 20:39,24538,1496,6240
