Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,7/21/2020 04:19,4643235,197596,2274608
,0,7/21/2020 04:19,3308065,119366,2176310
,0,7/21/2020 04:19,3465482,81428,2463936
,0,7/21/2020 04:19,2688868,199368,1595128
,0,7/21/2020 04:19,740026,15465,392377
,0,7/21/2020 04:19,14113,149,10057
,0,7/21/2020 04:19,721,15,651
,World,7/21/2020 04:19,14860510,613387,8913067
,US,7/21/2020 04:19,3961556,143835,1850224
,Brazil,7/21/2020 04:19,2121645,80251,1409202
,India,7/21/2020 04:19,1156189,28099,724702
,Russia,7/21/2020 04:19,777486,12427,553602
,South Africa,7/21/2020 04:19,373628,5173,194865
,Peru,7/21/2020 04:19,357681,13384,245081
,Mexico,7/21/2020 04:19,349396,39485,222068
,Chile,7/21/2020 04:19,333029,8633,303992
,Spain,7/21/2020 04:19,311916,28422,0
,UK,7/21/2020 04:19,295372,45312,0
,Iran,7/21/2020 04:19,276202,14405,240087
,Pakistan,7/21/2020 04:19,266096,5639,208030
,Saudi Arabia,7/21/2020 04:19,253349,2523,203259
,Italy,7/21/2020 04:19,244624,35058,197162
,Turkey,7/21/2020 04:19,220572,5508,203002
,Bangladesh,7/21/2020 04:19,207453,2668,113556
,Colombia,7/21/2020 04:19,204005,6929,95804
,Germany,7/21/2020 04:19,203487,9173,187800
,France,7/21/2020 04:19,176754,30177,79233
,Argentina,7/21/2020 04:19,130774,2373,55913
,Canada,7/21/2020 04:19,111124,8858,97474
,Qatar,7/21/2020 04:19,107037,159,103782
,Iraq,7/21/2020 04:19,94693,3869,62836
,Egypt,7/21/2020 04:19,88402,4352,28924
,Indonesia,7/21/2020 04:19,88214,4239,46977
,Sweden,7/21/2020 04:19,78048,5639,0
,Ecuador,7/21/2020 04:19,74620,5318,31955
,Kazakhstan,7/21/2020 04:19,73468,585,43401
,Philippines,7/21/2020 04:19,68898,1835,23072
,Oman,7/21/2020 04:19,68400,326,45150
,Belarus,7/21/2020 04:19,66213,503,58290
Brussels,Belgium,7/21/2020 04:19,64094,9805,17321
,Bolivia,7/21/2020 04:19,60991,2218,18875
