Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,6/14/2020 20:52,2479293,144966,1069838
,0,6/14/2020 20:52,1425696,60457,754593
,0,6/14/2020 20:52,2205848,182868,1167666
,0,6/14/2020 20:52,1617184,40248,990474
,0,6/14/2020 20:52,244542,6488,112242
,0,6/14/2020 20:52,8931,124,8426
,0,6/14/2020 20:52,721,15,651
,World,6/14/2020 20:52,7982215,435166,4103890
,US,6/14/2020 20:52,2161447,117853,867723
,Brazil,6/14/2020 20:52,867882,43389,437512
,Russia,6/14/2020 20:52,528964,6948,280050
,India,6/14/2020 20:52,333008,9520,169689
,UK,6/14/2020 20:52,295889,41698,0
,Spain,6/14/2020 20:52,291008,27136,0
,Italy,6/14/2020 20:52,236989,34345,176370
,Peru,6/14/2020 20:52,229736,6688,115579
,Germany,6/14/2020 20:52,187671,8870,172200
,Iran,6/14/2020 20:52,187427,8837,148674
,Turkey,6/14/2020 20:52,178239,4807,151417
,Chile,6/14/2020 20:52,174293,3323,143704
,France,6/14/2020 20:52,157220,29407,72859
,Mexico,6/14/2020 20:52,142690,16872,104975
,Pakistan,6/14/2020 20:52,139230,2632,51735
,Saudi Arabia,6/14/2020 20:52,127541,972,84720
,Canada,6/14/2020 20:52,98787,8146,60272
,Bangladesh,6/14/2020 20:52,87520,1171,18730
,Qatar,6/14/2020 20:52,79602,73,56898
,South Africa,6/14/2020 20:52,70038,1480,38531
Brussels,Belgium,6/14/2020 20:52,60029,9655,16589
,Belarus,6/14/2020 20:52,53973,308,30103
,Sweden,6/14/2020 20:52,51614,4874,0
,Colombia,6/14/2020 20:52,50939,1667,19822
,Netherlands,6/14/2020 20:52,48783,6059,0
,Ecuador,6/14/2020 20:52,46751,3896,23064
,Egypt,6/14/2020 20:52,44598,1575,11931
,United Arab Emirates,6/14/2020 20:52,42294,289,27462
,Singapore,6/14/2020 20:52,40604,26,29589
,Indonesia,6/14/2020 20:52,38277,2134,14531
,Portugal,6/14/2020 20:52,36690,1517,22669
,Kuwait,6/14/2020 20:52,35920,296,26759
,Argentina,6/14/2020 20:52,31577,833,9564
,Ukraine,6/14/2020 20:52,31154,889,14082
,Switzerland,6/14/2020 20:52,31117,1938,28800
,Poland,6/14/2020 20:52,29392,1247,14226
,Philippines,6/14/2020 20:52,25930,1088,5954
,Ireland,6/14/2020 20:52,25303,1706,22698
,Afghanistan,6/14/2020 20:52,24766,471,4725
,Oman,6/14/2020 20:52,23481,104,8454
,Dominican Republic,6/14/2020 20:52,22962,592,13320
,Romania,6/14/2020 20:52,21999,1410,15719
,Iraq,6/14/2020 20:52,20209,607,8121
,Panama,6/14/2020 20:52,20059,429,13759
,Israel,6/14/2020 20:52,19055,300,15375
,Bahrain,6/14/2020 20:52,18227,42,12818
,Bolivia,6/14/2020 20:52,17842,585,2768
,Japan,6/14/2020 20:52,17429,925,15643
,Austria,6/14/2020 20:52,17109,677,16059
,Armenia,6/14/2020 20:52,16667,269,6214
,Nigeria,6/14/2020 20:52,16085,420,5220
,Kazakhstan,6/14/2020 20:52,14496,77,9188
,Serbia,6/14/2020 20:52,12310,254,11511
,Denmark,6/14/2020 20:52,12193,597,11068
,South Korea,6/14/2020 20:52,12085,277,10718
,Ghana,6/14/2020 20:52,11964,54,4258
,Moldova,6/14/2020 20:52,11740,406,6623
,Algeria,6/14/2020 20:52,10919,767,7606
,Czechia,6/14/2020 20:52,10024,329,7226
,Azerbaijan,6/14/2020 20:52,9957,119,5583
,Guatemala,6/14/2020 20:52,9491,367,1804
,Morocco,6/14/2020 20:52,8793,212,7765
,Cameroon,6/14/2020 20:52,8681,212,4836
,Norway,6/14/2020 20:52,8631,242,8138
,Honduras,6/14/2020 20:52,8455,310,894
,Malaysia,6/14/2020 20:52,8453,121,7346
,Australia,6/14/2020 20:52,7320,102,6838
,Sudan,6/14/2020 20:52,7220,459,2610
,Finland,6/14/2020 20:52,7104,326,6200
,Nepal,6/14/2020 20:52,5760,19,974
,Senegal,6/14/2020 20:52,5090,60,3344
,Ivory Coast,6/14/2020 20:52,5084,45,2505
,Uzbekistan,6/14/2020 20:52,5080,19,3943
,Tajikistan,6/14/2020 20:52,5035,50,3409
,DRC,6/14/2020 20:52,4778,107,600
,Guinea,6/14/2020 20:52,4532,25,3234
,Djibouti,6/14/2020 20:52,4465,43,2950
,Haiti,6/14/2020 20:52,4165,70,24
,Luxembourg,6/14/2020 20:52,4070,110,3929
,Hungary,6/14/2020 20:52,4069,562,2482
,North Macedonia,6/14/2020 20:52,4057,188,1710
,El Salvador,6/14/2020 20:52,3720,72,1837
,Kenya,6/14/2020 20:52,3594,103,1253
,Gabon,6/14/2020 20:52,3463,23,1024
,Ethiopia,6/14/2020 20:52,3345,57,545
,Bulgaria,6/14/2020 20:52,3290,174,1730
,Thailand,6/14/2020 20:52,3135,58,2987
,Greece,6/14/2020 20:52,3121,183,1374
,Venezuela,6/14/2020 20:52,2904,24,487
,Bosnia and Herzegovina,6/14/2020 20:52,2893,163,2119
,Somalia,6/14/2020 20:52,2618,88,577
,Mayotte,6/14/2020 20:52,2298,29,1790
,Kyrgyzstan,6/14/2020 20:52,2285,27,1791
,Croatia,6/14/2020 20:52,2252,107,2134
,Cuba,6/14/2020 20:52,2248,84,1948
,CAR,6/14/2020 20:52,2057,7,363
,Maldives,6/14/2020 20:52,2035,8,1311
,Estonia,6/14/2020 20:52,1973,69,1705
,Sri Lanka,6/14/2020 20:52,1889,11,1287
,Iceland,6/14/2020 20:52,1810,10,1796
,Mali,6/14/2020 20:52,1809,104,1088
,Mauritania,6/14/2020 20:52,1783,87,332
,Lithuania,6/14/2020 20:52,1768,75,1427
,Costa Rica,6/14/2020 20:52,1715,12,752
,South Sudan,6/14/2020 20:52,1693,27,49
,Slovakia,6/14/2020 20:52,1548,28,1410
,Albania,6/14/2020 20:52,1521,36,1044
,New Zealand,6/14/2020 20:52,1504,22,1482
,Slovenia,6/14/2020 20:52,1495,109,1359
,Nicaragua,6/14/2020 20:52,1464,55,953
,Guinea-Bissau,6/14/2020 20:52,1460,15,153
,Lebanon,6/14/2020 20:52,1446,32,868
,Zambia,6/14/2020 20:52,1358,11,1122
,Equatorial Guinea,6/14/2020 20:52,1306,12,200
,Paraguay,6/14/2020 20:52,1289,11,650
,Madagascar,6/14/2020 20:52,1272,10,367
,French Guiana,6/14/2020 20:52,1255,3,534
,Sierra Leone,6/14/2020 20:52,1169,51,680
