Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,6/17/2020 20:06,2570917,148753,1129561
,0,6/17/2020 20:06,1547599,64885,824871
,0,6/17/2020 20:06,2252407,184659,1204367
,0,6/17/2020 20:06,1733193,44558,1085221
,0,6/17/2020 20:06,270470,7246,125448
,0,6/17/2020 20:06,8983,124,8448
,0,6/17/2020 20:06,721,15,651
,World,6/17/2020 20:06,8384290,450240,4378567
,US,6/17/2020 20:06,2233074,119929,912280
,Brazil,6/17/2020 20:06,955377,46510,477364
,Russia,6/17/2020 20:06,553301,7478,304342
,India,6/17/2020 20:06,367264,12262,194438
,UK,6/17/2020 20:06,299251,42153,0
,Spain,6/17/2020 20:06,291763,27136,0
,Peru,6/17/2020 20:06,240908,7257,128622
,Italy,6/17/2020 20:06,237828,34448,179455
,Iran,6/17/2020 20:06,195051,9185,154812
,Germany,6/17/2020 20:06,190179,8927,173600
,Chile,6/17/2020 20:06,184449,3615,156232
,Turkey,6/17/2020 20:06,182727,4861,154640
,France,6/17/2020 20:06,158174,29575,73667
,Mexico,6/17/2020 20:06,154863,18310,116178
,Pakistan,6/17/2020 20:06,154760,2975,58437
,Saudi Arabia,6/17/2020 20:06,141234,1091,91662
,Canada,6/17/2020 20:06,99853,8254,62017
,Bangladesh,6/17/2020 20:06,98489,1305,38189
,Qatar,6/17/2020 20:06,83174,82,62172
,South Africa,6/17/2020 20:06,80412,1674,44331
Brussels,Belgium,6/17/2020 20:06,60244,9675,16684
,Colombia,6/17/2020 20:06,57046,1864,21326
,Belarus,6/17/2020 20:06,56032,324,32735
,Sweden,6/17/2020 20:06,54562,5041,0
,Egypt,6/17/2020 20:06,49219,1850,13141
,Netherlands,6/17/2020 20:06,49204,6074,0
,Ecuador,6/17/2020 20:06,48490,4007,23881
,United Arab Emirates,6/17/2020 20:06,43364,295,29537
,Indonesia,6/17/2020 20:06,41431,2276,16243
,Singapore,6/17/2020 20:06,41216,26,31938
,Portugal,6/17/2020 20:06,37672,1523,23580
,Kuwait,6/17/2020 20:06,37533,306,28896
,Argentina,6/17/2020 20:06,34159,886,10512
,Ukraine,6/17/2020 20:06,33234,943,14943
,Switzerland,6/17/2020 20:06,31183,1956,28900
,Poland,6/17/2020 20:06,30701,1286,14921
,Philippines,6/17/2020 20:06,27238,1108,6820
,Afghanistan,6/17/2020 20:06,26874,504,6158
,Oman,6/17/2020 20:06,26079,116,11797
,Ireland,6/17/2020 20:06,25341,1710,22698
,Iraq,6/17/2020 20:06,24254,773,10770
,Dominican Republic,6/17/2020 20:06,24105,633,14216
,Romania,6/17/2020 20:06,22760,1451,16117
,Panama,6/17/2020 20:06,21962,457,13774
,Bahrain,6/17/2020 20:06,19961,49,14185
,Bolivia,6/17/2020 20:06,19883,659,3752
,Israel,6/17/2020 20:06,19783,303,15459
,Armenia,6/17/2020 20:06,18033,302,6814
,Nigeria,6/17/2020 20:06,17735,469,5967
,Japan,6/17/2020 20:06,17628,931,15850
,Austria,6/17/2020 20:06,17203,687,16099
,Kazakhstan,6/17/2020 20:06,15542,97,9920
,Moldova,6/17/2020 20:06,12732,433,7077
,Ghana,6/17/2020 20:06,12590,66,4410
,Serbia,6/17/2020 20:06,12522,257,11511
,Denmark,6/17/2020 20:06,12294,598,11185
,South Korea,6/17/2020 20:06,12198,279,10774
,Algeria,6/17/2020 20:06,11268,799,7943
,Azerbaijan,6/17/2020 20:06,10991,133,6075
,Guatemala,6/17/2020 20:06,10706,418,2096
,Czechia,6/17/2020 20:06,10162,333,7399
,Cameroon,6/17/2020 20:06,9864,276,5570
,Honduras,6/17/2020 20:06,9656,330,1075
,Morocco,6/17/2020 20:06,8997,213,7993
,Norway,6/17/2020 20:06,8692,243,8138
,Malaysia,6/17/2020 20:06,8515,121,7873
,Sudan,6/17/2020 20:06,8020,487,2966
,Australia,6/17/2020 20:06,7370,102,6859
,Nepal,6/17/2020 20:06,7177,20,1167
,Finland,6/17/2020 20:06,7117,326,6200
,Ivory Coast,6/17/2020 20:06,6063,48,2749
,Uzbekistan,6/17/2020 20:06,5682,19,4131
,Senegal,6/17/2020 20:06,5369,73,3606
,Tajikistan,6/17/2020 20:06,5221,51,3700
,DRC,6/17/2020 20:06,5100,115,640
,Guinea,6/17/2020 20:06,4668,26,3364
,Haiti,6/17/2020 20:06,4547,80,24
,Djibouti,6/17/2020 20:06,4545,43,3411
,North Macedonia,6/17/2020 20:06,4482,210,1803
,Gabon,6/17/2020 20:06,4114,29,1432
,Luxembourg,6/17/2020 20:06,4085,110,3935
,Hungary,6/17/2020 20:06,4078,567,2547
,El Salvador,6/17/2020 20:06,4066,78,2137
,Kenya,6/17/2020 20:06,4044,107,1353
,Ethiopia,6/17/2020 20:06,3759,63,849
,Bulgaria,6/17/2020 20:06,3542,184,1880
,Greece,6/17/2020 20:06,3203,187,1374
,Venezuela,6/17/2020 20:06,3150,27,835
,Bosnia and Herzegovina,6/17/2020 20:06,3141,168,2197
,Thailand,6/17/2020 20:06,3135,58,2996
,Somalia,6/17/2020 20:06,2696,88,685
,CAR,6/17/2020 20:06,2564,18,402
,Kyrgyzstan,6/17/2020 20:06,2562,30,1902
,Mayotte,6/17/2020 20:06,2345,29,2066
,Cuba,6/17/2020 20:06,2280,84,1999
,Croatia,6/17/2020 20:06,2258,107,2141
,Mauritania,6/17/2020 20:06,2223,95,427
,Maldives,6/17/2020 20:06,2120,8,1677
,Estonia,6/17/2020 20:06,1977,69,1743
,Sri Lanka,6/17/2020 20:06,1924,11,1397
,Mali,6/17/2020 20:06,1890,107,1168
,Costa Rica,6/17/2020 20:06,1871,12,899
,Nicaragua,6/17/2020 20:06,1823,64,1238
,Iceland,6/17/2020 20:06,1815,10,1797
,Lithuania,6/17/2020 20:06,1778,76,1447
,South Sudan,6/17/2020 20:06,1776,30,58
,Albania,6/17/2020 20:06,1722,38,1077
,Equatorial Guinea,6/17/2020 20:06,1664,32,515
,Slovakia,6/17/2020 20:06,1561,28,1437
,French Guiana,6/17/2020 20:06,1554,5,663
,New Zealand,6/17/2020 20:06,1506,22,1482
,Slovenia,6/17/2020 20:06,1503,109,1359
,Guinea-Bissau,6/17/2020 20:06,1492,15,153
,Lebanon,6/17/2020 20:06,1489,32,907
,Zambia,6/17/2020 20:06,1412,11,1142
,Madagascar,6/17/2020 20:06,1378,12,450
,Paraguay,6/17/2020 20:06,1308,13,711
,Sierra Leone,6/17/2020 20:06,1249,51,707
,Tunisia,6/17/2020 20:06,1128,50,1004
Hong Kong,Hong Kong,6/17/2020 20:06,1121,4,1071
,Latvia,6/17/2020 20:06,1104,30,875
,Niger,6/17/2020 20:06,1016,66,885
,Jordan,6/17/2020 20:06,987,9,693
,Cyprus,6/17/2020 20:06,985,18,816
,Yemen,6/17/2020 20:06,902,244,271
,Burkina Faso,6/17/2020 20:06,899,53,809
,Georgia,6/17/2020 20:06,888,14,731
,Congo,6/17/2020 20:06,883,27,391
,Chad,6/17/2020 20:06,854,74,721
,Andorra,6/17/2020 20:06,854,52,791
,Uruguay,6/17/2020 20:06,849,24,810
,Cabo Verde,6/17/2020 20:06,792,7,377
,Uganda,6/17/2020 20:06,732,0,420
Yokohama,Japan,6/17/2020 20:06,712,13,651
,San Marino,6/17/2020 20:06,696,42,591
,Sao Tome and Principe,6/17/2020 20:06,683,12,188
,Malta,6/17/2020 20:06,662,9,610
,Mozambique,6/17/2020 20:06,651,4,160
,Rwanda,6/17/2020 20:06,636,2,338
,Jamaica,6/17/2020 20:06,621,10,449
,Benin,6/17/2020 20:06,572,9,237
,Channel Islands,6/17/2020 20:06,570,48,512
,Malawi,6/17/2020 20:06,564,6,73
,Eswatini,6/17/2020 20:06,563,4,262
,Palestine,6/17/2020 20:06,555,3,415
,Togo,6/17/2020 20:06,537,13,344
,Liberia,6/17/2020 20:06,516,33,240
,Tanzania,6/17/2020 20:06,509,21,183
,Reunion,6/17/2020 20:06,497,1,460
,Libya,6/17/2020 20:06,484,10,76
