Confirmed,Deaths,Province/State,Country/Region,Recovered,Last Update
383,1,,Slovenia,0,3/21/2020 23:57
367,0,,Romania,52,3/21/2020 23:57
332,5,,India,23,3/21/2020 23:57
318,5,,Peru,1,3/21/2020 23:57
310,1,,Bahrain,125,3/21/2020 23:57
307,19,,Philippines,13,3/21/2020 23:57
306,1,,Russia,16,3/21/2020 23:57
306,0,,Estonia,2,3/21/2020 23:57
294,10,,Egypt,42,3/21/2020 23:57
274,4,Hong Kong,Hong Kong,100,3/21/2020 23:57
245,3,,Panama,1,3/21/2020 23:57
240,0,,South Africa,2,3/21/2020 23:57
230,4,,Lebanon,8,3/21/2020 23:57
214,17,,Iraq,51,3/21/2020 23:57
206,1,,Croatia,5,3/21/2020 23:57
203,2,,Mexico,4,3/21/2020 23:57
196,0,,Colombia,1,3/21/2020 23:57
178,0,,Slovakia,7,3/21/2020 23:57
176,0,,Kuwait,27,3/21/2020 23:57
171,1,,Serbia,2,3/21/2020 23:57
163,3,,Bulgaria,3,3/21/2020 23:57
160,20,,San Marino,4,3/21/2020 23:57
160,0,,Armenia,1,3/21/2020 23:57
158,4,,Argentina,3,3/21/2020 23:57
153,2,Taiwan,Taiwan,28,3/21/2020 23:57
153,2,,United Arab Emirates,38,3/21/2020 23:57
139,15,,Algeria,65,3/21/2020 23:57
124,0,,Latvia,1,3/21/2020 23:57
117,2,,Costa Rica,2,3/21/2020 23:57
112,3,,Dominican Republic,0,3/21/2020 23:57
110,0,,Uruguay,0,3/21/2020 23:57
103,4,,Hungary,7,3/21/2020 23:57
100,0,,Jordan,1,3/21/2020 23:57
99,1,,Lithuania,1,3/21/2020 23:57
96,3,,Morocco,3,3/21/2020 23:57
94,0,,Vietnam,17,3/21/2020 23:57
93,1,,Bosnia and Herzegovina,2,3/21/2020 23:57
92,0,,Faeroe Islands,3,3/21/2020 23:57
88,0,,Andorra,1,3/21/2020 23:57
85,0,,North Macedonia,1,3/21/2020 23:57
84,1,,Cyprus,3,3/21/2020 23:57
83,0,,Brunei,1,3/21/2020 23:57
80,1,,Moldova,1,3/21/2020 23:57
77,0,,Sri Lanka,3,3/21/2020 23:57
76,2,,Albania,2,3/21/2020 23:57
76,0,,Belarus,15,3/21/2020 23:57
73,0,,Malta,2,3/21/2020 23:57
70,0,,Venezuela,15,3/21/2020 23:57
66,0,,New Zealand,0,3/21/2020 23:57
64,3,,Burkina Faso,5,3/21/2020 23:57
60,1,,Tunisia,1,3/21/2020 23:57
56,1,,Guadeloupe,0,3/21/2020 23:57
56,0,,Senegal,5,3/21/2020 23:57
54,0,,Kazakhstan,0,3/21/2020 23:57
53,1,,Azerbaijan,11,3/21/2020 23:57
53,0,,Cambodia,2,3/21/2020 23:57
53,0,,Palestine,17,3/21/2020 23:57
52,0,,Oman,13,3/21/2020 23:57
49,0,,Georgia,1,3/21/2020 23:57
49,0,,Trinidad and Tobago,0,3/21/2020 23:57
47,3,,Ukraine,1,3/21/2020 23:57
47,0,,Reunion,0,3/21/2020 23:57
41,0,,Uzbekistan,0,3/21/2020 23:57
40,0,,Cameroon,2,3/21/2020 23:57
37,1,,Martinique,0,3/21/2020 23:57
37,0,,Liechtenstein,0,3/21/2020 23:57
32,0,,Channel Islands,0,3/21/2020 23:57
24,2,,Bangladesh,3,3/21/2020 23:57
24,0,,Afghanistan,1,3/21/2020 23:57
24,0,,Honduras,0,3/21/2020 23:57
23,1,,DRC,0,3/21/2020 23:57
22,1,,Paraguay,0,3/21/2020 23:57
22,0,,Nigeria,1,3/21/2020 23:57
21,1,,Cuba,0,3/21/2020 23:57
21,1,,Ghana,0,3/21/2020 23:57
21,1,,Puerto Rico,0,3/21/2020 23:57
19,1,,Jamaica,2,3/21/2020 23:57
19,0,Macau,Macau,10,3/21/2020 23:57
19,0,,Bolivia,0,3/21/2020 23:57
18,1,,Guyana,0,3/21/2020 23:57
18,0,,Monaco,1,3/21/2020 23:57
18,0,,French Guiana,0,3/21/2020 23:57
17,1,,Guatemala,0,3/21/2020 23:57
17,0,,Rwanda,0,3/21/2020 23:57
16,0,,Montenegro,0,3/21/2020 23:57
16,0,,Togo,0,3/21/2020 23:57
15,0,,French Polynesia,0,3/21/2020 23:57
15,0,,Guam,0,3/21/2020 23:57
14,1,,Mauritius,0,3/21/2020 23:57
14,0,,Barbados,0,3/21/2020 23:57
14,0,,Ivory Coast,1,3/21/2020 23:57
14,0,,Kyrgyzstan,0,3/21/2020 23:57
13,0,,Maldives,3,3/21/2020 23:57
11,0,,Mayotte,0,3/21/2020 23:57
10,0,,Gibraltar,2,3/21/2020 23:57
10,0,,Mongolia,0,3/21/2020 23:57
9,0,,Ethiopia,0,3/21/2020 23:57
7,0,,Kenya,0,3/21/2020 23:57
7,0,,Seychelles,0,3/21/2020 23:57
6,0,,Equatorial Guinea,0,3/21/2020 23:57
6,0,,Tanzania,0,3/21/2020 23:57
6,0,,U.S. Virgin Islands,0,3/21/2020 23:57
5,1,,Gabon,0,3/21/2020 23:57
5,0,,Aruba,1,3/21/2020 23:57
5,0,,Saint Martin,0,3/21/2020 23:57
5,0,,Suriname,0,3/21/2020 23:57
4,0,,Bahamas,0,3/21/2020 23:57
4,0,,New Caledonia,0,3/21/2020 23:57
3,1,,Cayman Islands,0,3/21/2020 23:57
3,1,,Curacao,0,3/21/2020 23:57
3,0,,Cabo Verde,0,3/21/2020 23:57
3,0,,CAR,0,3/21/2020 23:57
3,0,,Congo,0,3/21/2020 23:57
3,0,,El Salvador,0,3/21/2020 23:57
3,0,,Liberia,0,3/21/2020 23:57
3,0,,Madagascar,0,3/21/2020 23:57
3,0,,Namibia,0,3/21/2020 23:57
3,0,,St. Barth,0,3/21/2020 23:57
3,0,,Zimbabwe,0,3/21/2020 23:57
2,1,,Sudan,0,3/21/2020 23:57
2,0,,Angola,0,3/21/2020 23:57
2,0,,Benin,0,3/21/2020 23:57
2,0,,Bermuda,0,3/21/2020 23:57
2,0,,Bhutan,0,3/21/2020 23:57
2,0,,Fiji,0,3/21/2020 23:57
2,0,,Greenland,0,3/21/2020 23:57
2,0,,Guinea,0,3/21/2020 23:57
2,0,,Haiti,0,3/21/2020 23:57
2,0,,Isle of Man,0,3/21/2020 23:57
2,0,,Mauritania,0,3/21/2020 23:57
2,0,,Nicaragua,0,3/21/2020 23:57
2,0,,Saint Lucia,0,3/21/2020 23:57
2,0,,Zambia,0,3/21/2020 23:57
1,0,,Nepal,1,3/21/2020 23:57
1,0,,Antigua and Barbuda,0,3/21/2020 23:57
1,0,,Chad,0,3/21/2020 23:57
1,0,,Djibouti,0,3/21/2020 23:57
1,0,,Eritrea,0,3/21/2020 23:57
1,0,,Gambia,0,3/21/2020 23:57
1,0,,Vatican City,0,3/21/2020 23:57
1,0,,Montserrat,0,3/21/2020 23:57
1,0,,Niger,0,3/21/2020 23:57
1,0,,Papua New Guinea,0,3/21/2020 23:57
1,0,,St. Vincent Grenadines,0,3/21/2020 23:57
1,0,,Sint Maarten,0,3/21/2020 23:57
1,0,,Somalia,0,3/21/2020 23:57
1,0,,Eswatini,0,3/21/2020 23:57
1,0,,Timor-Leste,0,3/21/2020 23:57
1,0,,Uganda,0,3/21/2020 23:57
