Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,World,4/05/2020 19:46,1269284,69346,261200
,US,4/05/2020 19:46,334730,9572,17242
,Spain,4/05/2020 19:46,131646,12641,38080
,Italy,4/05/2020 19:46,128948,15887,21815
,Germany,4/05/2020 19:46,100123,1584,28700
,France,4/05/2020 19:46,92839,8078,16183
,Iran,4/05/2020 19:46,58226,3603,19736
,UK,4/05/2020 19:46,47806,4934,135
,Turkey,4/05/2020 19:46,27069,574,1042
,Switzerland,4/05/2020 19:46,21100,715,6415
Brussels,Belgium,4/05/2020 19:46,19691,1447,3751
,Netherlands,4/05/2020 19:46,17851,1766,250
,Canada,4/05/2020 19:46,15425,277,2847
,Austria,4/05/2020 19:46,12051,204,2998
,Portugal,4/05/2020 19:46,11278,295,75
,Brazil,4/05/2020 19:46,11130,486,127
,South Korea,4/05/2020 19:46,10237,183,6463
,Israel,4/05/2020 19:46,8430,49,477
,Sweden,4/05/2020 19:46,6830,401,205
,Norway,4/05/2020 19:46,5687,71,32
,Australia,4/05/2020 19:46,5687,37,2315
,Russia,4/05/2020 19:46,5389,45,355
,Ireland,4/05/2020 19:46,4994,158,25
,Czechia,4/05/2020 19:46,4587,67,96
,Chile,4/05/2020 19:46,4471,34,618
,Denmark,4/05/2020 19:46,4369,179,1327
,Poland,4/05/2020 19:46,4102,94,134
,Romania,4/05/2020 19:46,3864,151,374
,Malaysia,4/05/2020 19:46,3662,61,1005
,Ecuador,4/05/2020 19:46,3646,180,100
,India,4/05/2020 19:46,3588,99,229
,Philippines,4/05/2020 19:46,3246,152,64
,Pakistan,4/05/2020 19:46,3157,47,211
,Japan,4/05/2020 19:46,3139,77,514
,Luxembourg,4/05/2020 19:46,2804,36,500
,Saudi Arabia,4/05/2020 19:46,2402,34,488
,Peru,4/05/2020 19:46,2281,83,989
,Indonesia,4/05/2020 19:46,2273,198,164
,Thailand,4/05/2020 19:46,2169,23,793
,Finland,4/05/2020 19:46,1927,28,300
,Serbia,4/05/2020 19:46,1908,51,54
,Mexico,4/05/2020 19:46,1890,79,633
,Panama,4/05/2020 19:46,1801,46,13
,United Arab Emirates,4/05/2020 19:46,1799,10,144
,Dominican Republic,4/05/2020 19:46,1745,82,17
,Greece,4/05/2020 19:46,1735,73,78
,South Africa,4/05/2020 19:46,1655,11,95
,Qatar,4/05/2020 19:46,1604,4,123
,Iceland,4/05/2020 19:46,1486,4,428
,Colombia,4/05/2020 19:46,1485,35,88
,Argentina,4/05/2020 19:46,1451,44,280
,Algeria,4/05/2020 19:46,1320,152,90
,Singapore,4/05/2020 19:46,1309,6,320
,Ukraine,4/05/2020 19:46,1308,37,28
,Croatia,4/05/2020 19:46,1182,15,125
,Egypt,4/05/2020 19:46,1173,78,247
,Estonia,4/05/2020 19:46,1097,15,62
,New Zealand,4/05/2020 19:46,1039,1,156
,Morocco,4/05/2020 19:46,1021,70,76
,Slovenia,4/05/2020 19:46,997,28,79
,Iraq,4/05/2020 19:46,961,61,279
Hong Kong,Hong Kong,4/05/2020 19:46,890,4,206
,Moldova,4/05/2020 19:46,864,15,30
,Armenia,4/05/2020 19:46,822,7,57
,Lithuania,4/05/2020 19:46,811,13,7
,Hungary,4/05/2020 19:46,733,34,66
Yokohama,Japan,4/05/2020 19:46,712,11,619
,Bahrain,4/05/2020 19:46,700,4,431
,Bosnia and Herzegovina,4/05/2020 19:46,654,23,30
,Cameroon,4/05/2020 19:46,650,9,17
,Azerbaijan,4/05/2020 19:46,584,7,32
,Kazakhstan,4/05/2020 19:46,584,6,42
,Tunisia,4/05/2020 19:46,574,22,5
,Belarus,4/05/2020 19:46,562,8,52
,Kuwait,4/05/2020 19:46,556,1,99
,North Macedonia,4/05/2020 19:46,555,18,23
,Latvia,4/05/2020 19:46,533,1,1
,Bulgaria,4/05/2020 19:46,531,20,37
,Lebanon,4/05/2020 19:46,527,18,54
,Andorra,4/05/2020 19:46,501,18,26
,Slovakia,4/05/2020 19:46,485,1,10
,Costa Rica,4/05/2020 19:46,454,2,16
,Cyprus,4/05/2020 19:46,446,9,37
,Uruguay,4/05/2020 19:46,400,5,93
Taiwan,Taiwan,4/05/2020 19:46,363,5,54
,Albania,4/05/2020 19:46,361,20,104
,Afghanistan,4/05/2020 19:46,349,7,15
,Burkina Faso,4/05/2020 19:46,345,17,90
,Jordan,4/05/2020 19:46,345,5,110
,Reunion,4/05/2020 19:46,344,0,40
,Uzbekistan,4/05/2020 19:46,342,2,30
,Cuba,4/05/2020 19:46,320,8,15
,Channel Islands,4/05/2020 19:46,309,6,27
,Oman,4/05/2020 19:46,298,2,61
,Honduras,4/05/2020 19:46,268,22,6
,San Marino,4/05/2020 19:46,266,32,35
,Ivory Coast,4/05/2020 19:46,261,3,37
,Vietnam,4/05/2020 19:46,241,0,90
,Palestine,4/05/2020 19:46,237,1,25
,Nigeria,4/05/2020 19:46,232,5,33
,Mauritius,4/05/2020 19:46,227,7,7
,Malta,4/05/2020 19:46,227,0,5
,Senegal,4/05/2020 19:46,222,2,82
,Ghana,4/05/2020 19:46,214,5,31
,Montenegro,4/05/2020 19:46,214,2,1
,Niger,4/05/2020 19:46,184,10,13
,Faeroe Islands,4/05/2020 19:46,181,0,99
,Sri Lanka,4/05/2020 19:46,176,5,33
,Georgia,4/05/2020 19:46,174,2,36
,Venezuela,4/05/2020 19:46,159,7,52
,Bolivia,4/05/2020 19:46,157,10,2
,DRC,4/05/2020 19:46,154,18,3
,Martinique,4/05/2020 19:46,149,4,50
,Kyrgyzstan,4/05/2020 19:46,147,1,9
,Kenya,4/05/2020 19:46,142,4,4
,Brunei,4/05/2020 19:46,135,1,73
,Guadeloupe,4/05/2020 19:46,134,7,24
,Mayotte,4/05/2020 19:46,134,2,14
,Isle of Man,4/05/2020 19:46,127,1,0
,Guinea,4/05/2020 19:46,121,0,5
,Cambodia,4/05/2020 19:46,114,0,50
,Trinidad and Tobago,4/05/2020 19:46,104,7,1
,Paraguay,4/05/2020 19:46,104,3,12
,Rwanda,4/05/2020 19:46,104,0,4
,Gibraltar,4/05/2020 19:46,103,0,52
,Bangladesh,4/05/2020 19:46,88,9,33
,Liechtenstein,4/05/2020 19:46,77,1,0
,Monaco,4/05/2020 19:46,73,1,3
,Madagascar,4/05/2020 19:46,72,0,2
,Aruba,4/05/2020 19:46,64,0,1
,El Salvador,4/05/2020 19:46,62,3,2
,Guatemala,4/05/2020 19:46,61,2,15
,French Guiana,4/05/2020 19:46,61,0,22
