Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,4/20/2020 20:25,850103,45367,88221
,0,4/20/2020 20:25,1113096,104491,321521
,0,4/20/2020 20:25,395655,15105,186195
,0,4/20/2020 20:25,86367,4072,37059
,0,4/20/2020 20:25,8164,83,5269
,0,4/20/2020 20:25,24096,1163,6389
,0,4/20/2020 20:25,721,15,644
,World,4/20/2020 20:25,2478202,170296,645298
,US,4/20/2020 20:25,791625,42458,71895
,Spain,4/20/2020 20:25,200210,20852,80587
,Italy,4/20/2020 20:25,181228,24114,48877
,France,4/20/2020 20:25,155383,20265,37409
,Germany,4/20/2020 20:25,147065,4862,91500
,UK,4/20/2020 20:25,124743,16509,0
,Turkey,4/20/2020 20:25,90980,2140,13430
,Iran,4/20/2020 20:25,83505,5209,59273
,Russia,4/20/2020 20:25,47121,405,3446
,Brazil,4/20/2020 20:25,40743,2587,22130
Brussels,Belgium,4/20/2020 20:25,39983,5828,8895
,Canada,4/20/2020 20:25,36670,1680,12197
,Netherlands,4/20/2020 20:25,33405,3751,250
,Switzerland,4/20/2020 20:25,27944,1429,18600
,Portugal,4/20/2020 20:25,20863,735,610
,India,4/20/2020 20:25,18539,592,3273
,Peru,4/20/2020 20:25,16325,445,6968
,Ireland,4/20/2020 20:25,15652,687,77
,Austria,4/20/2020 20:25,14795,470,10631
,Sweden,4/20/2020 20:25,14777,1580,550
,Israel,4/20/2020 20:25,13713,177,4049
,Japan,4/20/2020 20:25,10797,236,1159
,South Korea,4/20/2020 20:25,10674,236,8114
,Chile,4/20/2020 20:25,10507,139,4676
,Saudi Arabia,4/20/2020 20:25,10484,103,1490
,Ecuador,4/20/2020 20:25,10128,507,1150
,Poland,4/20/2020 20:25,9593,380,1133
,Romania,4/20/2020 20:25,8936,478,2017
,Pakistan,4/20/2020 20:25,8418,176,1970
,Mexico,4/20/2020 20:25,8261,686,2627
,Singapore,4/20/2020 20:25,8014,11,801
,Denmark,4/20/2020 20:25,7515,364,4312
,United Arab Emirates,4/20/2020 20:25,7265,43,1360
,Norway,4/20/2020 20:25,7156,181,32
,Czechia,4/20/2020 20:25,6900,194,1559
,Indonesia,4/20/2020 20:25,6760,590,747
,Serbia,4/20/2020 20:25,6630,125,870
,Australia,4/20/2020 20:25,6625,71,4258
,Philippines,4/20/2020 20:25,6459,428,613
,Belarus,4/20/2020 20:25,6264,51,514
,Qatar,4/20/2020 20:25,6015,9,555
,Ukraine,4/20/2020 20:25,5710,151,359
,Malaysia,4/20/2020 20:25,5425,89,3295
,Dominican Republic,4/20/2020 20:25,4964,235,416
,Panama,4/20/2020 20:25,4467,126,165
,Colombia,4/20/2020 20:25,3977,189,804
,Finland,4/20/2020 20:25,3868,98,2000
,Luxembourg,4/20/2020 20:25,3558,75,637
,Egypt,4/20/2020 20:25,3333,250,821
,South Africa,4/20/2020 20:25,3300,58,1055
,Morocco,4/20/2020 20:25,3046,143,350
,Bangladesh,4/20/2020 20:25,2948,101,85
,Argentina,4/20/2020 20:25,2941,136,737
,Thailand,4/20/2020 20:25,2792,47,1999
,Algeria,4/20/2020 20:25,2718,384,1099
,Moldova,4/20/2020 20:25,2548,70,457
,Greece,4/20/2020 20:25,2245,116,269
,Kuwait,4/20/2020 20:25,1995,9,367
,Hungary,4/20/2020 20:25,1984,199,267
,Bahrain,4/20/2020 20:25,1907,7,769
,Croatia,4/20/2020 20:25,1881,47,771
,Kazakhstan,4/20/2020 20:25,1852,19,447
,Iceland,4/20/2020 20:25,1773,10,1362
,Uzbekistan,4/20/2020 20:25,1627,5,261
,Iraq,4/20/2020 20:25,1574,82,1043
,Estonia,4/20/2020 20:25,1535,40,165
,New Zealand,4/20/2020 20:25,1440,12,974
,Azerbaijan,4/20/2020 20:25,1436,19,791
,Oman,4/20/2020 20:25,1410,7,238
,Armenia,4/20/2020 20:25,1339,22,580
,Slovenia,4/20/2020 20:25,1335,77,193
,Lithuania,4/20/2020 20:25,1326,37,242
,Bosnia and Herzegovina,4/20/2020 20:25,1309,49,381
,North Macedonia,4/20/2020 20:25,1225,54,200
,Slovakia,4/20/2020 20:25,1173,13,251
,Cameroon,4/20/2020 20:25,1163,42,305
,Cuba,4/20/2020 20:25,1087,36,285
,Ghana,4/20/2020 20:25,1042,9,99
,Afghanistan,4/20/2020 20:25,1026,36,135
Hong Kong,Hong Kong,4/20/2020 20:25,1026,4,630
,Bulgaria,4/20/2020 20:25,929,43,167
,Tunisia,4/20/2020 20:25,884,38,148
,Ivory Coast,4/20/2020 20:25,847,9,260
,Djibouti,4/20/2020 20:25,846,2,102
,Cyprus,4/20/2020 20:25,772,12,81
,Latvia,4/20/2020 20:25,739,5,88
,Andorra,4/20/2020 20:25,717,37,248
Yokohama,Japan,4/20/2020 20:25,712,13,644
,Lebanon,4/20/2020 20:25,677,21,103
,Nigeria,4/20/2020 20:25,665,22,188
,Costa Rica,4/20/2020 20:25,662,6,124
,Niger,4/20/2020 20:25,648,20,117
,Albania,4/20/2020 20:25,584,26,327
,Burkina Faso,4/20/2020 20:25,581,38,357
,Guinea,4/20/2020 20:25,579,5,87
,Kyrgyzstan,4/20/2020 20:25,568,7,201
,Bolivia,4/20/2020 20:25,564,33,31
,Uruguay,4/20/2020 20:25,535,10,313
,Channel Islands,4/20/2020 20:25,488,24,73
,Honduras,4/20/2020 20:25,477,46,25
,San Marino,4/20/2020 20:25,462,39,61
,Palestine,4/20/2020 20:25,449,3,71
,Malta,4/20/2020 20:25,431,3,126
,Jordan,4/20/2020 20:25,425,7,282
Taiwan,Taiwan,4/20/2020 20:25,422,6,203
,Reunion,4/20/2020 20:25,408,0,237
,Georgia,4/20/2020 20:25,402,4,95
,Senegal,4/20/2020 20:25,377,5,235
,DRC,4/20/2020 20:25,332,25,27
,Mauritius,4/20/2020 20:25,328,9,224
,Montenegro,4/20/2020 20:25,312,5,88
,Sri Lanka,4/20/2020 20:25,304,7,98
,Isle of Man,4/20/2020 20:25,300,9,200
,Guatemala,4/20/2020 20:25,289,7,21
,Kenya,4/20/2020 20:25,281,14,69
,Mayotte,4/20/2020 20:25,271,4,117
,Vietnam,4/20/2020 20:25,268,0,214
,Venezuela,4/20/2020 20:25,256,9,117
,Tanzania,4/20/2020 20:25,254,10,11
,Mali,4/20/2020 20:25,246,14,56
,Somalia,4/20/2020 20:25,237,8,4
,Jamaica,4/20/2020 20:25,223,5,27
,El Salvador,4/20/2020 20:25,218,7,46
,Paraguay,4/20/2020 20:25,208,8,46
,Faeroe Islands,4/20/2020 20:25,185,0,176
,Martinique,4/20/2020 20:25,163,12,73
,Congo,4/20/2020 20:25,160,6,16
,Guadeloupe,4/20/2020 20:25,148,8,73
,Rwanda,4/20/2020 20:25,147,0,76
,Brunei,4/20/2020 20:25,138,1,116
,Gibraltar,4/20/2020 20:25,132,0,120
,Cambodia,4/20/2020 20:25,122,0,107
,Madagascar,4/20/2020 20:25,121,0,41
,Gabon,4/20/2020 20:25,120,1,7
,Myanmar,4/20/2020 20:25,117,5,7
,Trinidad and Tobago,4/20/2020 20:25,114,8,21
,Ethiopia,4/20/2020 20:25,111,3,16
,Sudan,4/20/2020 20:25,107,12,8
,Liberia,4/20/2020 20:25,99,8,7
,Aruba,4/20/2020 20:25,97,2,49
,French Guiana,4/20/2020 20:25,97,1,69
,Monaco,4/20/2020 20:25,94,3,23
,Bermuda,4/20/2020 20:25,86,5,37
,Togo,4/20/2020 20:25,84,6,53
,Liechtenstein,4/20/2020 20:25,81,1,55
,Equatorial Guinea,4/20/2020 20:25,79,0,7
,Barbados,4/20/2020 20:25,75,5,19
,Maldives,4/20/2020 20:25,69,0,16
,Sint Maarten,4/20/2020 20:25,67,10,12
,Cabo Verde,4/20/2020 20:25,67,1,1
,Cayman Islands,4/20/2020 20:25,66,1,7
,Guyana,4/20/2020 20:25,65,7,9
,Zambia,4/20/2020 20:25,65,3,35
,Bahamas,4/20/2020 20:25,60,9,11
,Haiti,4/20/2020 20:25,57,3,0
,French Polynesia,4/20/2020 20:25,56,0,19
,Uganda,4/20/2020 20:25,56,0,38
,Benin,4/20/2020 20:25,54,1,27
,Libya,4/20/2020 20:25,51,1,15
,Guinea-Bissau,4/20/2020 20:25,50,0,3
Macau,Macau,4/20/2020 20:25,45,0,22
,Sierra Leone,4/20/2020 20:25,43,0,6
,Syria,4/20/2020 20:25,39,3,5
,Eritrea,4/20/2020 20:25,39,0,3
,Mozambique,4/20/2020 20:25,39,0,8
,Saint Martin,4/20/2020 20:25,37,2,19
,Chad,4/20/2020 20:25,33,0,8
,Mongolia,4/20/2020 20:25,33,0,7
,Nepal,4/20/2020 20:25,31,0,4
,Zimbabwe,4/20/2020 20:25,25,3,2
,Angola,4/20/2020 20:25,24,2,6
,Eswatini,4/20/2020 20:25,24,1,8
,Antigua and Barbuda,4/20/2020 20:25,23,3,3
