Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,World,4/07/2020 10:09,1362687,76367,293743
,US,4/07/2020 10:09,368174,10966,19814
,Spain,4/07/2020 10:09,140510,13798,43208
,Italy,4/07/2020 10:09,132547,16523,22837
,Germany,4/07/2020 10:09,103717,1822,36081
,France,4/07/2020 10:09,98010,8911,17250
,Iran,4/07/2020 10:09,62589,3872,27039
,UK,4/07/2020 10:09,51608,5373,135
,Turkey,4/07/2020 10:09,30217,649,1326
,Switzerland,4/07/2020 10:09,22242,787,8056
Brussels,Belgium,4/07/2020 10:09,22194,2035,4157
,Netherlands,4/07/2020 10:09,19580,2101,250
,Canada,4/07/2020 10:09,16667,323,3616
,Austria,4/07/2020 10:09,12519,243,4046
,Portugal,4/07/2020 10:09,12442,345,184
,Brazil,4/07/2020 10:09,12240,566,127
,South Korea,4/07/2020 10:09,10331,192,6694
,Israel,4/07/2020 10:09,9006,60,683
,Sweden,4/07/2020 10:09,7693,591,205
,Russia,4/07/2020 10:09,7497,58,494
,Australia,4/07/2020 10:09,5908,48,2547
,Norway,4/07/2020 10:09,5866,83,32
,Ireland,4/07/2020 10:09,5364,174,25
,Denmark,4/07/2020 10:09,4978,203,1491
,India,4/07/2020 10:09,4908,137,382
,Czechia,4/07/2020 10:09,4828,80,127
,Chile,4/07/2020 10:09,4815,37,728
,Poland,4/07/2020 10:09,4532,111,191
,Romania,4/07/2020 10:09,4417,184,460
,Pakistan,4/07/2020 10:09,4004,55,429
,Malaysia,4/07/2020 10:09,3963,63,1321
,Japan,4/07/2020 10:09,3906,92,592
,Philippines,4/07/2020 10:09,3764,177,84
,Ecuador,4/07/2020 10:09,3747,191,100
,Luxembourg,4/07/2020 10:09,2843,41,500
,Saudi Arabia,4/07/2020 10:09,2795,41,615
,Indonesia,4/07/2020 10:09,2738,221,204
,Peru,4/07/2020 10:09,2561,92,997
,Mexico,4/07/2020 10:09,2439,125,633
,Finland,4/07/2020 10:09,2308,34,300
,Thailand,4/07/2020 10:09,2258,27,824
,Serbia,4/07/2020 10:09,2200,58,118
,Panama,4/07/2020 10:09,2100,55,14
,United Arab Emirates,4/07/2020 10:09,2076,11,167
,Qatar,4/07/2020 10:09,1832,4,131
,Dominican Republic,4/07/2020 10:09,1828,86,33
,Greece,4/07/2020 10:09,1755,81,269
,South Africa,4/07/2020 10:09,1686,12,95
