Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,7/12/2020 01:47,3932960,185327,1809242
,0,7/12/2020 01:47,2852809,103966,1864277
,0,7/12/2020 01:47,2907674,68926,2006876
,0,7/12/2020 01:47,2559712,196338,1504792
,0,7/12/2020 01:47,581595,13029,287924
,0,7/12/2020 01:47,11460,130,9331
,0,7/12/2020 01:47,721,15,651
,World,7/12/2020 01:47,12846931,567731,7483093
,US,7/12/2020 01:47,3355646,137403,1490446
,Brazil,7/12/2020 01:47,1840812,71492,1213512
,India,7/12/2020 01:47,850358,22687,536231
,Russia,7/12/2020 01:47,720547,11205,497446
,Peru,7/12/2020 01:47,322710,11682,214152
,Chile,7/12/2020 01:47,312029,6881,281114
,Spain,7/12/2020 01:47,300988,28403,0
,Mexico,7/12/2020 01:47,295268,34730,180852
,UK,7/12/2020 01:47,288953,44798,0
,South Africa,7/12/2020 01:47,264184,3971,127715
,Iran,7/12/2020 01:47,255117,12635,217666
,Pakistan,7/12/2020 01:47,248872,5197,156700
,Italy,7/12/2020 01:47,242827,34945,194579
,Saudi Arabia,7/12/2020 01:47,229480,2181,165396
,Turkey,7/12/2020 01:47,211981,5344,193217
,Germany,7/12/2020 01:47,199812,9134,184500
,Bangladesh,7/12/2020 01:47,181129,2305,88034
,France,7/12/2020 01:47,170752,30004,78388
,Colombia,7/12/2020 01:47,145362,5119,61186
,Canada,7/12/2020 01:47,107347,8773,71266
,Qatar,7/12/2020 01:47,103128,146,98934
,Argentina,7/12/2020 01:47,97509,1810,41408
,Egypt,7/12/2020 01:47,81158,3769,23876
,Iraq,7/12/2020 01:47,75194,3055,43079
,Sweden,7/12/2020 01:47,74898,5526,0
,Indonesia,7/12/2020 01:47,74018,3535,34719
,Ecuador,7/12/2020 01:47,67209,5031,30107
,Belarus,7/12/2020 01:47,64767,459,54919
Brussels,Belgium,7/12/2020 01:47,62469,9782,17196
,Kazakhstan,7/12/2020 01:47,58253,264,33814
,Oman,7/12/2020 01:47,54697,248,35255
,United Arab Emirates,7/12/2020 01:47,54453,331,44648
,Philippines,7/12/2020 01:47,54222,1372,14037
,Kuwait,7/12/2020 01:47,54058,386,43961
,Ukraine,7/12/2020 01:47,52843,1372,25661
,Netherlands,7/12/2020 01:47,50921,6137,0
,Bolivia,7/12/2020 01:47,47200,1754,14333
,Portugal,7/12/2020 01:47,46221,1654,30655
,Singapore,7/12/2020 01:47,45783,26,42026
,Panama,7/12/2020 01:47,44332,893,22170
,Dominican Republic,7/12/2020 01:47,43114,880,20996
,Poland,7/12/2020 01:47,37521,1568,26635
,Israel,7/12/2020 01:47,37464,354,18814
,Afghanistan,7/12/2020 01:47,34366,994,21135
,Switzerland,7/12/2020 01:47,32817,1968,29500
,Bahrain,7/12/2020 01:47,32470,104,27828
,Romania,7/12/2020 01:47,32079,1871,21414
,Nigeria,7/12/2020 01:47,31987,724,13103
,Armenia,7/12/2020 01:47,31392,559,19419
,Guatemala,7/12/2020 01:47,28598,1172,4073
,Honduras,7/12/2020 01:47,27583,771,2901
,Ireland,7/12/2020 01:47,25611,1746,23364
,Ghana,7/12/2020 01:47,24248,135,19831
,Azerbaijan,7/12/2020 01:47,23521,298,14607
,Japan,7/12/2020 01:47,21129,982,17849
,Moldova,7/12/2020 01:47,19208,640,12456
,Austria,7/12/2020 01:47,18783,706,16864
,Algeria,7/12/2020 01:47,18712,1004,13124
,Serbia,7/12/2020 01:47,18073,382,13780
,Nepal,7/12/2020 01:47,16719,38,8442
,Morocco,7/12/2020 01:47,15542,245,12065
,Cameroon,7/12/2020 01:47,15173,359,11928
,South Korea,7/12/2020 01:47,13417,289,12178
,Czechia,7/12/2020 01:47,13115,352,8227
,Denmark,7/12/2020 01:47,12946,609,12077
,Uzbekistan,7/12/2020 01:47,12513,57,7723
,Ivory Coast,7/12/2020 01:47,12443,82,6357
,Kyrgyzstan,7/12/2020 01:47,10410,129,3253
,Sudan,7/12/2020 01:47,10250,650,5341
,Australia,7/12/2020 01:47,9796,108,7727
,Kenya,7/12/2020 01:47,9726,184,2832
,El Salvador,7/12/2020 01:47,9391,254,5516
,Venezuela,7/12/2020 01:47,9178,85,2671
,Norway,7/12/2020 01:47,8977,252,8138
,Malaysia,7/12/2020 01:47,8704,122,8515
,Senegal,7/12/2020 01:47,8014,145,5381
,North Macedonia,7/12/2020 01:47,7975,376,4080
,DRC,7/12/2020 01:47,7971,189,3615
,Ethiopia,7/12/2020 01:47,7402,124,2430
,Finland,7/12/2020 01:47,7291,329,6800
,Costa Rica,7/12/2020 01:47,7231,28,2220
,Bulgaria,7/12/2020 01:47,7175,267,3311
,Bosnia and Herzegovina,7/12/2020 01:47,6719,219,3078
,Haiti,7/12/2020 01:47,6690,139,2590
,Tajikistan,7/12/2020 01:47,6506,55,5176
,Guinea,7/12/2020 01:47,6044,37,4802
,French Guiana,7/12/2020 01:47,5949,26,2981
,Gabon,7/12/2020 01:47,5942,46,3004
,Palestine,7/12/2020 01:47,5931,33,536
,Mauritania,7/12/2020 01:47,5275,147,2160
,Djibouti,7/12/2020 01:47,4968,56,4689
,Luxembourg,7/12/2020 01:47,4842,110,4086
,Madagascar,7/12/2020 01:47,4578,34,2287
,CAR,7/12/2020 01:47,4288,53,1145
,Hungary,7/12/2020 01:47,4229,595,2974
,Greece,7/12/2020 01:47,3772,193,1374
,Croatia,7/12/2020 01:47,3672,118,2466
,Albania,7/12/2020 01:47,3371,89,1881
,Thailand,7/12/2020 01:47,3216,58,3088
