Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
,0,5/21/2020 20:49,1794283,109720,480878
,0,5/21/2020 20:49,1848322,166805,826641
,0,5/21/2020 20:49,547790,28043,206440
,0,5/21/2020 20:49,887218,26238,515285
,0,5/21/2020 20:49,101683,3115,40567
,0,5/21/2020 20:49,8688,121,8025
,0,5/21/2020 20:49,721,15,651
,World,5/21/2020 20:49,5188705,334057,2078487
,US,5/21/2020 20:49,1619985,96280,382117
,Russia,5/21/2020 20:49,317554,3099,92681
,Brazil,5/21/2020 20:49,310087,20047,125960
,Spain,5/21/2020 20:49,280117,27940,196958
,UK,5/21/2020 20:49,250908,36042,0
,Italy,5/21/2020 20:49,228006,32486,134560
,France,5/21/2020 20:49,181826,28215,63858
,Germany,5/21/2020 20:49,179021,8309,158000
,Turkey,5/21/2020 20:49,153548,4249,114990
,Iran,5/21/2020 20:49,129341,7249,100564
,India,5/21/2020 20:49,118226,3584,48553
,Peru,5/21/2020 20:49,108769,3148,43587
,Canada,5/21/2020 20:49,81324,6152,41715
,Saudi Arabia,5/21/2020 20:49,65077,351,36040
,Chile,5/21/2020 20:49,57581,589,23992
,Mexico,5/21/2020 20:49,56594,6090,38876
Brussels,Belgium,5/21/2020 20:49,56235,9186,14988
,Pakistan,5/21/2020 20:49,48091,1017,14155
,Netherlands,5/21/2020 20:49,44700,5775,0
,Qatar,5/21/2020 20:49,38651,17,7288
,Ecuador,5/21/2020 20:49,35306,2939,3557
,Belarus,5/21/2020 20:49,33371,185,12057
,Sweden,5/21/2020 20:49,32172,3871,4971
,Switzerland,5/21/2020 20:49,30694,1898,27900
,Portugal,5/21/2020 20:49,29912,1277,6452
,Singapore,5/21/2020 20:49,29812,23,12117
,Bangladesh,5/21/2020 20:49,28511,408,5602
,United Arab Emirates,5/21/2020 20:49,26898,237,12755
,Ireland,5/21/2020 20:49,24391,1583,21060
,Indonesia,5/21/2020 20:49,20162,1278,4838
,Poland,5/21/2020 20:49,20143,972,8452
,Ukraine,5/21/2020 20:49,19706,579,6227
,South Africa,5/21/2020 20:49,19137,369,8950
,Kuwait,5/21/2020 20:49,18609,129,5205
,Colombia,5/21/2020 20:49,18330,652,4431
,Romania,5/21/2020 20:49,17585,1156,10581
,Israel,5/21/2020 20:49,16683,279,13724
,Austria,5/21/2020 20:49,16404,633,14951
,Japan,5/21/2020 20:49,16385,771,12286
,Egypt,5/21/2020 20:49,15003,696,4217
,Dominican Republic,5/21/2020 20:49,13657,448,7366
,Philippines,5/21/2020 20:49,13434,846,3000
,Denmark,5/21/2020 20:49,11182,561,9643
,South Korea,5/21/2020 20:49,11122,264,10135
,Serbia,5/21/2020 20:49,10919,237,5370
,Panama,5/21/2020 20:49,10116,291,6245
,Argentina,5/21/2020 20:49,9931,416,3032
,Czechia,5/21/2020 20:49,8754,306,5926
,Afghanistan,5/21/2020 20:49,8676,193,938
,Norway,5/21/2020 20:49,8309,235,32
,Bahrain,5/21/2020 20:49,8174,12,3873
,Algeria,5/21/2020 20:49,7728,575,4062
,Kazakhstan,5/21/2020 20:49,7234,35,3777
,Morocco,5/21/2020 20:49,7211,196,4280
,Australia,5/21/2020 20:49,7081,100,6472
,Malaysia,5/21/2020 20:49,7059,114,5796
,Nigeria,5/21/2020 20:49,7016,211,1907
,Moldova,5/21/2020 20:49,6704,233,2953
,Finland,5/21/2020 20:49,6493,306,4800
,Oman,5/21/2020 20:49,6370,31,1821
,Ghana,5/21/2020 20:49,6269,31,1898
,Armenia,5/21/2020 20:49,5606,70,2581
,Bolivia,5/21/2020 20:49,4919,199,553
,Cameroon,5/21/2020 20:49,4288,156,1808
,Luxembourg,5/21/2020 20:49,3980,109,3741
,Iraq,5/21/2020 20:49,3877,140,2483
,Azerbaijan,5/21/2020 20:49,3749,44,2340
,Hungary,5/21/2020 20:49,3641,473,1509
,Sudan,5/21/2020 20:49,3138,121,309
,Honduras,5/21/2020 20:49,3100,151,355
,Guinea,5/21/2020 20:49,3067,18,1575
,Thailand,5/21/2020 20:49,3037,56,2897
,Uzbekistan,5/21/2020 20:49,2964,13,2407
,Greece,5/21/2020 20:49,2853,168,1374
,Senegal,5/21/2020 20:49,2812,33,1251
